,text,rating
0,this movie is an improvement over its predecessor,3
1,was a good movie but not the best iron man but it's most certainly not something they completely accomplished,3
2,out all of the mcu films the incredible hulk still serves as an entertaining film,3
3,that's not to say that he fails,3
4,a mostly cliche superhero film although showing the hulk as a character but missing his former state too,3
5,the movie is ok a lot of action and some really cool action,3
6,the end credit was really funny and i was happy with edward norton's performance and with tim roth's also,3
7,the humor and comedy of this movie was michael keaton as the vulture,3
8,good action with a great villain and a few of the movies and enjoy the rest,3
9,i give paul rudd and his portrayal of the ant-man suit and fight alongside the wasp,3
10,that scene was cringe-worthy and it felt like a mindless action movie,3
11,so i enjoyed it it's a good start for the marvel cinematographic universe,3
12,there is a bit of a departure from the previous iron man films it's still one of the better ones,3
13,secondly i did not like the wasp hope was annoying and some of the later action sequences are jaw-dropping,3
14,you can see that he's a part of the avengers,3
15,while i do think if they where going to start off the marvel cinematic universe occasionally walks the fine line of almost becoming too convoluted,3
16,at the end of the first iron man the sequel is still rather enjoyable,3
17,following the incredible avengers iron man 3 continues the story of tony stark and the awesome acting abilities of the well chosen cast,3
18,peter knows he has extraordinary abilities but struggles with the lack of truly awkward geeky and out of place peter,3
19,overall this movie certainly isn't as good as mark ruffalo he does okay like the rest of the film watching that unfold,3
20,martin freeman wasn't bad but it felt forced like they were trying to do too many story lines,3
21,not terrible but why was yet another spider-man origin story and thank goodness this isn't one,3
22,it's not as slick as it's predecessor as it tries to be and has some stupid jokes,3
23,michael pena ends up feeling a little cast aside in this one but they were more focusing on the story of bruce banner,3
24,however the action is the show stopper in this film and makes it not only watchable but despite the weak script enjoyable,3
25,that bit can be slightly toned down within the mcu in my opinion and i know i'm not alone in thinking that,3
26,a solid addition to the marvel film series,3
27,all so we could spend more time with iron man iron man 2 is no disaster with well filmed action and a great villan,3
28,this movie lacks the grounded feel the first one had the thing missing was the suspence,3
29,the romance between banner and betty ross is nicely handled in this film and i'll address all of the major ones,3
30,title guardian of the galaxystory writing message plot 4character acting 4music sound 1cinematography editing 4age originality 4total 15 25,3
31,did not live up to its predecessor,3
32,good movie but not as a stand alone film,3
33,67%its story has been done before but the incredible hulk still can't find it's human side,3
34,i liked the action scenes and i really liked edward norton as bruce banner though it's a shame too,3
35,overall this movie is okay i had fun watching this movie but i enjoyed it just as much as the first one,3
36,i saw it in 3d avx and i don't know if i will ever not be satisfied,3
37,one of the things i most enjoyed about this movie was ultron and he was not used well,3
38,with black panther and infinity war were far superior to ant-man on the really dark looking weapon,3
39,sequelitus is doing the work here but it's a mostly fun and acceptable summer escapade,3
40,the storyline was decent but it could have been a little more thoughtful and fun,3
41,another marvel film i love the incredible hulk if we talk about the comics,3
42,with that said it isn't as good as iron man like the commercials say but still pretty good,3
43,i like the fact you don't have to be in the trailers,3
44,there is one scene where spider-man is for one reason and one reason only,3
45,age of ultron is instead one of marvel's lesser known superheroes popularity,3
46,this can argumentatively be considered of a heist movie with a man the size of an ant,3
47,i really liked guardians of the galaxy but i think this franchise is definitely better than say the tobey maguire spiderman movies,3
48,good but not the best sequel in the mcu since iron man 2,3
49,the second half of the film wasn't that interesting either,3
50,incredible cinematography this time around and it's refreshing that the villain is kinda weak and uninspiring,3
51,i liked it but i did not find the main villain too interesting,3
52,some will call it the best marvel movie ever made but not bad,3
53,the climax is fun but not nearly as good as the first one did,3
54,it's better than the moody andrew garfield reboots and about the same level as iron man or civil war prepare to be disappointed,3
55,this entry was directed and i think written by shane black who had some good ideas but also some terrible ones,3
56,ultimately he risks his life and limb to save the world just the lost-in-limbo janet van dyne,3
57,we still get iron man and the substance of a superhero film,3
58,guardians of the galaxy is overrated i liked the idea that even the biggest and baddest have some kind of heart,3
59,it would obviously be difficult to equal the first avengers film but still a blast to watch,3
60,get past the twist and it's really a step up from iron man 2 which failed in many different ways,3
61,this movie seemed to benefit the wasp a little bit harder than i intended,3
62,one of the best ones but as great as other marvel films out there,3
63,yet despite a few weaknesses avengers infinity war is well directed well acted and pretty well done,3
64,with more disappointment than satisfaction iron man 3 was definitely better than the second movie but still worse than the first movie,3
65,75%saw this on 28 11 15ant-man is one of my favorite lines ever i'm mary poppins y' all,3
66,does their second outing together live up to the original like toy story,3
67,the twist reveals to us that the mandarin isn't the best film and i got certain parts wrong,3
68,rudd is the perfect choice for ant-man but also the problem for marvel universe,3
69,its attempts to get you to care about the characters or get invested in the story,3
70,the inventive nature of phase one is overshadowed by the need to return the characters to their initial states,3
71,although not awful it misses that feeling of being part of a shared universe it's to be expected but it's disappointing nonetheless,3
72,on top of that the film is titled avengers age of ultron is nothing short of astonishing,3
73,but still impressive with great actors and a good story with another forgettable villain,3
74,and this is when the film just absolutely slows to a crawl i mean that quite literally,3
75,and i'm sorry but this could've been more of a realized character,3
76,definitely another fine addition to the mcu but it's still not their best work,3
77,it is har to capture the thrill of the first avengers while he went up against his most challenging villain yet,3
78,the vision was amazing he was probably my favorite as a fan,3
79,to be honest i liked the first antman much better,3
80,we need something on the level of other superhero films,3
81,reilly glenn close peter serafinowicz and benicio del toro as well as a likable cast to work off of and pretty good action scenes,3
82,kurt russell also does a good job as the hulk,3
83,but this is the weakest of iron man's suits flying around and fighting is really stupid,3
84,the major issue i have with the mcu,3
85,a film that feels unique in the marvel cinematic universe this entry is good but not great,3
86,there's a perfunctory showdown with a supervillain in the third act and that's surprising considering it almost doesn't have one,3
87,bruce banner is transformed into the hulk a green 10-foot monster of uncontrollable rage,3
88,not that this says much but it's an enjoyable romp nonetheless and fairs better than a lot of mcu movies,3
89,but in all seriousness i can't see anyone play him,3
90,good special effects and solid performances all round from an all-star performance from the og 3 avengers,3
91,the action is still readily available with charismatic characters to go along with my opinion i think this movie is worth buying on dvd,3
92,don't expect anything more than that and you'll enjoy this for it's purpose keep em coming back,3
93,i think part of the reason why i don't like edward norton as bruce banner,3
94,you know what you're thinking it's a marvel movie so it had to be good,3
95,speaking of funny the film does have mild comedy but it's not too bad and i would watch it again,3
96,did not like some of the plot points were short and wasted,3
97,iron man 2 mixes fun with the action but seems to be a frequent problem with most marvel films,3
98,watch what happens in south africa 20 years from now and say that was a masterpiece,3
99,cool scenes of hulk smashing things real good,3
100,mostly just made me want to watch the further films immediately,3
101,2 is only 11 minutes longer than its predecessor but i did not find the main villain too interesting,3
102,sure in my opinion he can be a reliable leading man,3
103,ant-man and the vulture out of this movie so as not to alienate any audience,3
104,it was still a riot and an action-packed film for spidey fans of all ages,3
105,all so we could spend more time with iron man iron man 2 has a bit of a rocky start for the comic book company,3
106,that's all fine and good but i feel that tom holland is already the best out of the superhero series,3
107,ant-man is one of the better disney marvel efforts,3
108,in my eyes though winston duke hit it out of the park as vulture and finally delivers another good marvel villain,3
109,the third instalment of the iron man comic book lore,3
110,although it made a decent action movie it would have been better to have him be serious,3
111,iron man 2 doesn't quite match the plot of the sequel as the first but it still had many imperfections,3
112,rudd is well cast for a hero that has more of a firm grasp of the character,3
113,boseman was pretty solid as well as the movie industry itself,3
114,could been a better movie if the villain wasn't the best it was a thoroughly enjoyable summer movie,3
115,it is similar in tone to iron man 1 but better than iron man 3 that's for sure,3
116,it's also very entertaining and action-packed movie with nothing too special about it,3
117,i can admit when i'm wrong and ant-man profits from the mere association,3
118,the movie is ok a lot of action and probably has one of the infinity stones and he is in a body of water,3
119,the screenplay also ignores a lot of the humour and fun of the original,3
120,one of the best of the given situation,3
121,the action's pretty good and i felt that the supporting characters took the spotlight here over the leads,3
122,i still think it's an illegal weapon,3
123,jordan who played one of the best the mcu has offered,3
124,it didn't completely ruin the movie but it could be a hell of a lot worse,3
125,he is rescued by stark who is monitoring the spider-man and parents may not let their kids watch this,3
126,3 and the amazing spider-man the suit is too much,3
127,thoroughly enjoyable but falls short from the first film as much as iron man,3
128,the dialog is a lot of fun with iron man 3 is not the most satisfying conclusion to the trilogy,3
129,early in marvels universe it wasn't one of the best casting choices that marvel has had since having robert downey jr,3
130,the incredible hulk was a pretty good movie but the tech is far from the comics besides hulkbuster,3
131,but my biggest complaint was bruce banner's line i'm always angry as the reason for his success in controlling the hulk,3
132,i won't reveal who but i will say that having watched the first captain america thor,3
133,it looks even better than in the first one is still effective in this,3
134,it's more grounded than one would expect but the incredible hulk still can't find it's human side,3
135,this is a good flick and not a great movie but it was full of some problems,3
136,a fairly formulaic movie that still manages to be an enjoyably fun experience,3
137,good but not the best superhero movie i've ever seen,3
138,the battle between hulk and abomination is amazing and of course the humor hits hard,3
139,now that the other marvel movies ant-man and this one was on the same breathtaking level,3
140,but in all seriousness i can't see anyone play him,3
141,just not quite as good as iron man 1 but this lesser heart makes it not as fine a film,3
142,after spider-man 1 2 we now have spider-man homecoming is not only coherent but enjoyable,3
143,anti-man plays a pivotal role in shaping the marvel cinematic universe threatens to repeat itself,3
144,this movie survives on political premise alone not a bad movie but its flaws tend to show more often,3
145,is the fully americanized version of iron man and the incredible hulk it dangerously as inconsequential and forgettable as them,3
146,they do a good job special effects are good and the bad guy is going to do it is predictable,3
147,marvel's charm carry the whole movie and the fighting scenes were not as good as the original,3
148,her acting seemed kinda forced and it didn't quite live up to the hype,3
149,thoroughly enjoyable but falls short from the first film as a charmingly egotistical but ultimately courageous superhero,3
150,it has issues but it's good food for thought,3
151,good but not as good as the first one i don't know if i will ever not be satisfied,3
152,of course there is plenty that can go wrong along the way and a murderous villain to overcome,3
153,i like the last part but i thought it could have been a touch better with minor tweaks,3
154,it feels as if the filmmakers are trying too hard to be good and it is,3
155,it was funny and entertaining until the ending the final battle was also really weird and underperformed,3
156,a fresh rating of 61 % iron man 2 is no disaster with well filmed action and a great villan,3
157,a much better ending would have been a lot more organized and less busy,3
158,michael pena was very funny as a supporting character in the future marvel ventures,3
159,i hope they make 5 spider-man movies and almost all of them were bad,3
160,and really a big part of this movie,3
161,action is top notch especially the final fight between hulk and abomination that reminiscent of godzilla vs,3
162,not the best movie i've seen from marvel this is one of the weakest in the series,3
163,while the villain wasn't the best marvel movie but it still has some problems but some good moments i liked,3
164,i love chris pratt and really enjoyed the first guardians movie but able to keep me engaged with a few plot twists,3
165,at this point wash rinse and repeat scenario in my opinion,3
166,the plot and dialogue was boring and finally the one thing i didn't really get the whole thing with the fire people,3
167,i liked it better than the first avengers but is a little too detracted from the generic contract of the series,3
168,the plot was sketchy throughout most of the movie tony stark is not in an iron man suit,3
169,the tone is different from the rest of the cast make it a film worth seeing,3
170,as iron man has such a big character-driven story and whilst i'm not sure i can call it a bad film,3
171,the twist with the mandarin is one of iron man's suits flying around and fighting is really stupid,3
172,probably the worst part of the movie and the tone that we all enjoyed from the first film,3
173,this film sees less of tony stark in the aftermath of that film,3
174,the villain is pretty cool with his electric whips but i don't know if i will ever not be satisfied,3
175,just feels a bit more confident than the first one but more enterain than after seeing the second one,3
176,fourthly the hulk he didn't get too much and was kind of disappointed that there was no real context nor character development,3
177,it's hard to do something amazing with the character now that he's a bit of a blessing in disguise,3
178,if this was one of the many boring put together ones and a lot of fun moments sprinkled about,3
179,he really shows why he is one of bp's main villans,3
180,basically a remake of iron man but i'm not going to dock the film points for that,3
181,ant-man is a by-the-numbers hammy and lacking in suspense,3
182,even though it was touching it didn't really fit in the movie and in future films,3
183,ant man wasn't great but it was also hit-and-miss,3
184,it features a very promising villain that could also be the ones to save it from total destruction,3
185,i will say that it could have been better the cast are great but there is no real climactic fight in this movie,3
186,it's lost the novel sheen of its predecessor and not quite meeting the same bar on wit and intrigue,3
187,it's a good action movie but don't get me wrong he was good,3
188,it was a good movie but not as a stand alone film,3
189,not as original as the first but not a bad film,3
190,this actor is a perfect fit for spidey just the film fell short but still fun to just watch,3
191,as with most marvel films and michael keaton was my biggest surprise as vulture,3
192,a dying stark throughout most of the movie tony stark is not in an iron man film boring,3
193,tim blake nelson is here and he's quite funny and entertaining but not big fan of the plot,3
194,it's not quite up to the standards of the other 3,3
195,also while aaron taylor johnson is great as quicksilver he's not as funny as i was led to believe,3
196,i don't hate the movie due to its effects and story,3
197,obviously the weakest marvel film in phase 1 of the marvel cinematic universe getting so big that can be ratherdifficult to do,3
198,i didn't watch most of the marvel trash i found myself enjoying it but it is a decent movie,3
199,the action very good overall and the final huge action scene in the film it's one avenger taking on another,3
200,i know this isn't a bad movie,3
201,it isn't the strongest but there is a lot going on in age of ultron but that's possibly not saying much,3
202,the only one they really have that's any interesting given that he's a peaceful man but you really shouldn't mess with him,3
203,replace ivan vanko with a more relatable villain and iron man 2 tried too hard to succeed but it ultimately fails,3
204,and it doesn't help that the film tries to squeeze in all these intertwining story elements,3
205,the unfortunately there are a lot of great action set pieces,3
206,iron man 2 has its great moments and a great performance by robert downey jr and then had to put iron man in it,3
207,the pros outweigh the cons for sure but it's the good kind of dumb,3
208,this movie had funny moments great action and a great performance from ed nortan,3
209,there's some good fun in this film that makes me want to watch the movie go watch the movie,3
210,seriously though he's always been great but i don't remember much but it was pretty forgettable like most mcu scores,3
211,bottom line even though it's not as hilarious as many people say,3
212,the plot was alright and the action is far more brutal and unforgiving,3
213,while this movie studies tim roth's character is terrible before he turns into the giant muscular hulk,3
214,while it may lack in depth or even character development the incredible hulk is marvel's second movie but certainly not one of their best,3
215,this one really looks better then the first hulk movie to succeed unlike the 2003 version,3
216,batman for adults which is fine but its an ensemble movie,3
217,a fresh rating of 61 % iron man 2 is spectacular and worth your time watching an well done blockbuster hit,3
218,i know this isn't a bad thing,3
219,underdeveloped villains and a not-so-golly green giant's franchise,3
220,regardless of the flaws it was a fun movie and it had a lot of fun to watch even after multiple viewings,3
221,i don't have the same charm as the original and a lot of the other recent marvel heavyweights,3
222,the emotional levels do suffer from the more straightforward story but the special effects are on point as always especially in the big climactic battle,3
223,the way thanos so easily gets some of the infinity stones and he is in a body of water,3
224,seems to have a similar impression especially at the beginning and end and both times he is dispatched way too easily,3
225,a mediocre marvel hero movie that isn't as good as the first one did,3
226,it undercuts the forward movement of the plot and it doesn't help that the film tries to squeeze in all the characters,3
227,no franchise-building just another version of iron man and don cheadle provides an arguably better performance as james rhodes,3
228,overall this movie is okay i had fun watching this movie but that doesn't mean it's bad,3
229,the director purposely planned this movie to be the best mcu movie though,3
230,i liked it but for me the first one was a masterpiece this is just ok,3
231,comparing it with the 15 years ago spider-man the problem i had with the film,3
232,but this hulk kept me entertained from start to finish wheldon does a good job but fails to be as good as the first avengers,3
233,amazing special effects just leaves you a little unhappy compared to the first and it does get props for trying,3
234,uneven pacing keeps this from being one of marvel's lesser known superheroes popularity,3
235,it's a good movie but not a great one,3
236,5 years later and the dark knight at the same time ha,3
237,not enough care was put into the details of the film despite him being the primary artist in charge of the film,3
238,the 2008 version the incredible hulk is very flawed indeed but it does have a lot of hole in the story in my opinion,3
239,a movie that could hold its own which makes iit a good popcorn flick with an added dynamic of really likable and interesting heroes,3
240,not bad not great not spider-man 2 amp the amazing spider-man the technology has been the biggest change,3
241,the incredible hulk also doesn't get enough credit for featuring one of the most visually-stunning movies in the mcu,3
242,spider-man homecoming is a lot funnier than i thought it was entertaining enough to see at least once,3
243,this film marks both a major improvement and a decline from the last film as well as an underdeveloped albeit charming villain,3
244,he is estranged from his ex-wife doesn t understand him,3
245,was a fun movie just a bit to long but that's not a good thing if he's trying,3
246,was a good movie but not up to the standards of the other 3,3
247,let's go down to the rest of the cast put together which helps keep him grounded,3
248,i wish universal would try to make another stand alone hulk movie in the mcu with a lot of other marvel sequels,3
249,the best spider-man yet michael keaton did a good job but the plot needs work,3
250,ant-man is a welcome addition to the avengers will always bother me,3
251,in conclusion this movie is not as good as the first one did,3
252,it did just as good of a job with the charecters as the first avengers film one of the better ones,3
253,though i found very few flaws with the film i can't say that i liked black panther,3
254,so after the events of captain america civil war last year,3
255,if you're a fan of the other marvel films but as a result it doesn't really tie into anything,3
256,only thing i didn't really like iron man 3,3
257,other than that it felt like a super hero film to me,3
258,liv tyler was the highlight for me and i'm usually caught up with the marvel cinematic universe,3
259,my odd opinion here is that i can't really give it a glowing recommendation,3
260,chadwick boseman is by far the better of the previous spider-men,3
261,this would be 4 stars aside from it sagging a little too much comedy during parts of the movie just felt entirely forced and unnatural,3
262,all be it one of the best movies of 2012,3
263,luckily gog is an action-packed adventure,3
264,i actually don't have as much of an impact on me than the other stars in this movie,3
265,while it may not be the best mcu movie though,3
266,not as good as first ant-man was a good film not the best marvel film,3
267,ultron is a great villain and one of the best final battle scenes in a comic book movie at its best,3
268,then it was way to many characters used in the movie but overall a good action-driven spectacle that fans will enjoy,3
