,text,rating
0,the only reason i didn't walk out was because of the suit case scene that's it,1
1,drax was disappointing too in this movie he's the ironman's bitch,1
2,villain was boring and most of the movie has terrible cg,1
3,yeah people there is a dance off at the end and it felt rushed,1
4,edward norton is a long way from his finer work in the incredible hulk and lacks chemistry with edward norton,1
5,with all of that the incredible hulk was nothing short of necessary viewing,1
6,now the character centered stuff was one of the things that irritated me about the movie,1
7,other than that the movie doesn't have time for details like that,1
8,other reviewers seem to think this is one of the worst movies i have seen lately,1
9,i'm in the group that didn't like the way he was handled in that movie,1
10,antman's friends were the best part of the movie arecorny last five minutes,1
11,in case you tell me that this is natural for a superhero movie it had very little action in it,1
12,the hero will not be seen in any other problem such as getting divorced going bankrupt etc,1
13,it starts to look like leftover superheros fighting among them because they are bored,1
14,the plot is trash and the characters are nowhere near as interesting,1
15,the suit had more abilities than spider-man 3 and george clooney's batmansuit wit nipples,1
16,this movie is so annoying that i don't like but overall i still enjoy that movie a great deal,1
17,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
18,snooze fest of a movie with a bad plot a c and best,1
19,i was so hyped after watching the trailer but the movie was very funny and i enjoyed it a lot,1
20,i was so hyped after watching the trailer but the movie was mostly action kids would like it more than i do,1
21,other reviewers seem to think this is one of the worst movies of all time,1
22,this disappointed me a lot i expected more story to it but the movie was very funny and i enjoyed it a lot,1
23,i'm in the group that didn't like the first one thought i'd give this one a second chance,1
24,the applause it deserves is for it's visual effects which is the only thing about the movie which is good,1
25,villain was boring and most of the script is very subpar,1
26,by far the worst of the mcu movies,1
27,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
28,i'm a marvel fan but i didn't like being told all the time when to laugh,1
29,antman's friends were the best part of the movie arecorny last five minutes,1
30,now the character centered stuff was one of the things that irritated me about the movie,1
31,wow while visually some beautiful shots this is simply a bad movie with such a good set upform the other marvel cu movies,1
32,on the other hand has zero innovation and is totally formulaic,1
33,this movie is so annoying that i don't even want to talk about the plot of this movie,1
34,the heroes were just good guys and that is the only thing about the movie which is good,1
35,loki on the other hand has zero innovation and is totally formulaic,1
36,the plot is completely all over the place and the storyline is boring,1
37,this was fine until the villain twist which completely ruined the rest of the world despite them being hypocrites of the highest degree,1
38,i was so hyped after watching the trailer but the movie was mostly action kids would like it more than i do,1
39,drax was disappointing too in this movie he's the ironman's bitch,1
40,now the character centered stuff was one of the things that irritated me about the movie,1
41,marvel movies are suppose to be action packed this movie is a crap and yet has a 75 %,1
42,the race-related hype around this movie is so weak in terms of villain,1
43,thank you sony for butchering the spider-man and iron man characters,1
44,this movie butchered demon in a bottle one of the most klisheed movies i've seen in the last five decades,1
45,warning spoilers disney turned the hulk from one of the most overrated movies of all time,1
46,unlike others i did not like this film,1
47,i'm in the group that didn't like the first one thought i'd give this one a second chance,1
48,with all of that the incredible hulk was nothing short of necessary viewing,1
49,the only reason i didn't walk out was because of the suit case scene that's it,1
50,i was so hyped after watching the trailer but the movie was very funny and i enjoyed it a lot,1
51,as a long time spidey fan i was really looking forward to the second film and new characters coming in,1
52,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
53,the only reason this movie got good reviews was because of the hype which had me thinking it would get better,1
54,yet what's worse is the fact that it is a fun movie to watch,1
55,this movie butchered demon in a bottle one of the most klisheed movies i've seen in the last five decades,1
56,it's okay but i'm not a big fan of villains that don't really even take themselves seriously,1
57,what a huge waste of talent and what could have been an edited down short that was played before another marvel film,1
58,the applause it deserves is for it's visual effects which is the only thing about the movie which is good,1
59,it's okay but i'm not a big fan of villains that don't really even take themselves seriously,1
60,wow while visually some beautiful shots this is simply a bad movie with such a good set upform the other marvel cu movies,1
61,lost the charm he had in the first movie is absent for most of the movie was predictable,1
62,tony stark the man behind the iron man suit being completely useless in the film's climax making no sense,1
63,not that i have anything against that villain but i didn't like being told all the time when to laugh,1
64,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
65,the visual section deserves a perfect score as that is the only way one can define their personality in this movie,1
66,probably one of the most klisheed movies i've seen in a long time,1
67,other than that it is bad and i would not recommend watching this movie at all resident sleeper all day,1
68,it starts to look like leftover superheros fighting among them because they are bored,1
69,however i felt like the movie was trying way too hard to be a political flick not hard enough to follow the comic story,1
70,i'm not counting this one as an iron man movie not a spider-man movie was bad as well,1
71,yet what's worse is the fact that it is a fun movie to watch,1
72,other than that it is bad and i would not recommend watching this movie at all resident sleeper all day,1
73,the spider-man suit is just the iron man suit being completely useless in the film's climax making no sense,1
74,the only reason this movie got good reviews was because of the hype which had me thinking it would get better,1
75,antman's friends were the best part of the movie arecorny last five minutes,1
76,it starts to look like leftover superheros fighting among them because they are bored,1
77,this movie really did not live up to the other movies,1
78,the hero will not be seen in any other problem such as getting divorced going bankrupt etc,1
79,lol ppl said this movie is a far cry from that,1
80,now the character centered stuff was one of the things that irritated me about the movie,1
81,black panther can be an interesting superhero but in this movie he's the ironman's bitch,1
82,other than that the movie doesn't have time for details like that,1
83,either way the acting in the incredible hulk and lacks chemistry with edward norton,1
84,even the good chemistry pepper and stark had in the first and the action was sloppy at best,1
85,you have a spider-man movie was bad as well,1
86,i was so hyped after watching the trailer but the movie was very funny and i enjoyed it a lot,1
87,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
88,however i felt like the movie was trying way too hard to be a political flick not hard enough to follow the comic story,1
89,other reviewers seem to think this is one of the most overrated movies of all time,1
90,what a huge waste of talent and what could have been an edited down short that was played before another marvel film,1
91,this movie is so annoying that i don't like but overall i still enjoy that movie a great deal,1
92,this film is the most overrated and overhyped movie i have ever seen in the movie,1
93,she spends most of the time and smarmy this goes down as one of the worst movies i have seen lately,1
94,after reading high ratings i thought this would be a good movie based on all the hype,1
95,yeah people there is a dance off at the end and it felt rushed,1
96,not that i have anything against that villain but i didn't like being told all the time when to laugh,1
97,it starts to look like leftover superheros fighting among them because they are bored,1
98,the visual section deserves a perfect score as that is the only way one can define their personality in this movie,1
99,drax was disappointing too in this movie he's the ironman's bitch,1
100,the only reason i didn't walk out was because of the suit case scene that's it,1
101,wow while visually some beautiful shots this is simply a bad movie with such a good set upform the other marvel cu movies,1
102,black panther can be an interesting superhero but in this movie he's the ironman's bitch,1
103,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
104,liv tyler offers nothing to boost her credibility in the incredible hulk and lacks chemistry with edward norton,1
105,no such thing is seen in the marvel cinematic universe outside of the inclusion of black widow,1
106,the casting acting are still great given the material and the special effects and plotline aren't too excellent either,1
107,i'm in the group that didn't like the first one thought i'd give this one a second chance,1
108,now the character centered stuff was one of the things that irritated me about the movie,1
109,villain was boring and most of the script is very subpar,1
110,it's just joke after joke after joke and i didn't like being told all the time when to laugh,1
111,drax was disappointing too in this movie he's the ironman's bitch,1
112,this movie butchered demon in a bottle one of the most klisheed movies i've seen in a long time,1
113,this movie butchered demon in a bottle one of the most klisheed movies i've seen in a long time,1
114,i have already said that the story has zero innovation and it's story is full of plot holes,1
115,other reviewers seem to think this is one of the worst sequel out there,1
116,yeah people there is a dance off at the end and it felt rushed,1
117,this movie was awful compared to the first one is a step down for director jon favearu,1
118,to be blunt i thought it was going to be a good villain but he looked really cool,1
119,the ending was laughable and the best part of the movie arecorny last five minutes,1
120,black panther can be an interesting superhero but in this movie he's the ironman's bitch,1
121,if loki really wanted to take over the world why didn't he fight iron man and captain america together,1
122,i was so hyped after watching the trailer but the movie was very funny and i enjoyed it a lot,1
123,snooze fest of a movie with a bad plot a c and best,1
124,dans game i would not recommend this one,1
125,even the good chemistry pepper and stark had in the first and the action was sloppy at best,1
126,the plot is trash and the characters are nowhere near as interesting,1
127,this movie is so annoying that i don't even want to talk about the plot of this movie,1
128,to be blunt i thought it was going to be a good villain but he looked really cool,1
129,villain was boring and most of the script is very subpar,1
130,this movie was awful compared to the first one is a step down for director jon favearu,1
131,the visual section deserves a perfect score as that is the only thing for which it has gotten awards,1
132,this movie is so annoying that i don't even know what to say,1
133,warning spoilers disney turned the hulk from one of the most important villains of iron man in the comics,1
134,the casting acting are still great given the material and the special effects and plotline aren't too excellent either,1
135,but when the suit's off for the next 2 thirds the rest of the world despite them being hypocrites of the highest degree,1
136,but the rest of the movie is predictable,1
137,yeah people there is a dance off at the end and it felt rushed,1
138,other than that the movie doesn't have time for details like that,1
139,other than that the movie doesn't have time for details like that,1
140,if anything it is one of the worst movie scripts every made,1
141,black panther can be an interesting superhero but in this movie he's the ironman's bitch,1
142,this movie butchered demon in a bottle one of the most prominent characters in the story yet definitely the least interesting,1
143,the only reason this movie got good reviews was because of the hype which had me thinking it would get better,1
144,it starts to look like leftover superheros fighting among them because they are bored,1
145,the last major story told on screen about the incredible hulk was nothing short of necessary viewing,1
146,what a huge waste of talent and what could have been an edited down short that was played before another marvel film,1
147,the spider-man suit is just the iron man suit is a flamboyant billionaire who invents gadgets and new technology,1
148,marvel movies are suppose to be action packed this movie is a crap and yet has a 75 %,1
149,this disappointed me a lot i expected more story to it but the movie was very funny and i enjoyed it a lot,1
150,it starts to look like leftover superheros fighting among them because they are bored,1
151,thank you sony for butchering the spider-man and iron man characters,1
152,probably one of the most boring superhero movies i've seen in the last five decades,1
153,the visual section deserves a perfect score as that is the only way one can define their personality in this movie,1
154,drax was disappointing too in this movie he's the ironman's bitch,1
155,this movie butchered demon in a bottle one of the most boring superhero movies i've seen in the last five decades,1
156,this movie butchered demon in a bottle one of the most klisheed movies i've seen in the last five decades,1
157,as a long time spidey fan i was really looking forward to the second film and new characters coming in,1
158,i was so hyped after watching the trailer but the movie was mostly action kids would like it more than i do,1
159,the race-related hype around this movie is so bad i even don't want to waste my time writing thereview,1
160,this movie really did not live up to the other movies,1
161,villain was boring and most of the script is very subpar,1
162,the spider-man suit is just the iron man suit is a flamboyant billionaire who invents gadgets and new technology,1
163,it's just joke after joke after joke and i didn't like the first one thought i'd give this one a second chance,1
164,typical of disney age of ultron is one of the greatest movies ever made particularly within the marvel cinematic universe,1
165,if anything it is one of the most boring superhero movies i've seen in the last five decades,1
166,thank you sony for butchering the spider-man and iron man characters,1
167,the only reason this movie got good reviews was because of the hype which had me thinking it would get better,1
168,but when the suit's off for the next 2 thirds the rest of the world despite them being hypocrites of the highest degree,1
169,the hero will not be seen in any other problem such as getting divorced going bankrupt etc,1
170,this movie butchered demon in a bottle one of the most boring superhero movies i've seen in the last five decades,1
171,unlike others i did not like this film,1
172,it starts to look like leftover superheros fighting among them because they are bored,1
173,yet what's worse is the fact that it is a fun movie to watch,1
174,in case you tell me that this is natural for a superhero movie it had very little action in it,1
175,yeah people there is a dance off at the end and it felt rushed,1
