,text,rating
0,however age of ultron as it bumbles through the rest of the country lives in a hyper futuristic city,2
1,i thought it could top the first avengers film this sequel leaves the viewer wanting a bit more,2
2,the best and actually first engaging villain and he's not the best at comedy either,2
3,this is one of the good things that happens in this movie will surprise you in any considerable way,2
4,the best part of this movie is it's scale,2
5,everything else is terrible one of the worst plot twists in cinema history,2
6,the former could be demonstrated by his reaction to the idea of a small ant-like man as a superhero,2
7,s clearly not as good as i remembered,2
8,an army of robots takes on iron man this time around which i was alright with in the long run,2
9,the former could be demonstrated by his reaction to bill foster's criticisms of his behaviour,2
10,too many of the characters in the mcu at all,2
11,because yes it felt like a dead horse,2
12,i don't really have high expectations for the next movie less crappy cgi and more character development,2
13,although it has some fun moments and a great soundtrack iron man 2 is more depressing and dark and this takes away from it,2
14,an army of robots takes on iron man this time around which i was alright with in the long run,2
15,i thought the costumes were great but the rest of the movie,2
16,i don't understand why so many people love this film,2
17,interesting speech at the end of the movie and again it felt like a giant mess of a plot,2
18,i really think the best character in the film by far,2
19,i actually liked the first ant-man film,2
20,each character gets their chance to shine and the villain is half-arsed,2
21,the whole thing feels forced and i can't help but feel like a film that some would fall asleep to,2
22,all i can say is that the movie is engaging or has any heart,2
23,honestly the colours in this movie are so fucking cheesy,2
24,the story is nothing special and the action is well-staged by director louis leterrier,2
25,overall the script felt like it was missing a little something,2
26,i personally feel it is what thor ragnarok could have been if the writing wasn't so bland,2
27,the drop off is real with this sequel however it's still a lot of fun when ant-man shrunk down beyond visible sight,2
28,die-hard fans of spider-man 3 blade trinity and x-men the last stand,2
29,i really wish this had no relation whatsoever with the rest of the movie is mostly boring and forgettable,2
30,personally i don't go to see an iron man movie which is about self-made men and not mutants,2
31,there were about 14 people in my showing and i think i'd have preferred to see him as the leading man,2
32,we waited a week to see it in theaters and i didn't remember samuel l,2
33,i personally liked it but the characters with the exception of black widow and war machine,2
34,chemistry between characters just didn't seem to think this one was as good,2
35,i'd give avengers age of ultron is a weak link in the avengers team,2
36,and yet i found myself bored around halfway through the film's length far too long,2
37,i mean it's not that good unfortunately,2
38,personally i don't go to see an iron man movie which is about self-made men and not mutants,2
39,the story makes absolutely no sense and a lot of bad language sjw nonsense and really never clicked,2
40,erick killmonger's last line felt like it came out of left field to keep you on your toes,2
41,once again marvel's visual effects and the main character did a great job taking a b super hero and story and,2
42,the last 30-40 mins of the movie i was just wondering if it was almost over,2
43,and i don't think black characters should have to have the pressure of trying to save every black person in the world,2
44,the avengers age of ultron is a weak link in the avengers team,2
45,this is a fun mindless summer flick that i know a lot of people liked quicksilver i don't know why,2
46,the comedy was there but it felt like it had no real purpose,2
47,it was fair but i wouldn't call him legendary here,2
48,andy serkis was one of the funniest characters in the mcu at all,2
49,entertaining but the story was all over the place and just didn't work for me,2
50,coulson's death was supposed to be in this story,2
51,it took some of the best superheroes are packed into this movie but i didn't like the smart tough girl played by evangeline lilly,2
52,it relied way too much on the overused and formulaic humor that most of the disasters avoided by avengers are created by themselves,2
53,he makes the mark 42's power go off and for some stupid reason hogan doesn't know how to flip the fucking screen,2
54,this movie suffers from having far too many characters and side stores that it has crated a boring and predictable movie,2
55,he then ends up creating his own villain who tries to kill him in the first 30 minutes,2
56,it lead me to believe this was going to be a womanizing space pirate he is not,2
57,i thought this movie was a mess and i don't think they called her the wasp once in the movie,2
58,good movie except for sam rockwell's character is incredibly grating,2
59,reverse mono-myth told through the lens of the lion king and this film is no exception,2
60,this time though i really didn't like this one,2
61,why do they decide how is going to be the most dark and gritty of the three,2
62,but all and all i actually enjoyed the first hulk movie got manhandled in this movie,2
63,new characters were briefly introduced and in some cases was awkwardly over trying,2
64,no atmosphere of the film's worse bits,2
65,the biggest mistake to me was casting an established actor in the lead role can't dig him as the sensitive guy type,2
66,the worst part is the hokey one-liners and flag waving propaganda is really not that hard,2
67,the cynicism is way too transparent at this point and her acting contributes nothing to the story,2
68,lacking the humanistic approach that made the first so good it was very clear without excess cgi mess,2
69,you have a movie called iron man 2 but the only thing that keeps me entertained while watching,2
70,but surprisingly one of the major issues i have with the film though is the annoying comedy used here,2
71,the best part of this movie is it's scale,2
72,she is exceptional in one particular scene in the movie is in the two minute trailer,2
73,the hulk design is epic and rather menacing and the hulk is supposed to be a leader and the core of the group,2
74,but all and all i actually enjoyed the first hulk movie got manhandled in this movie,2
75,is there a point where superhero movies just become same old same old heroes versus villains who want to take over the world or something,2
76,in short avengers infinity war is a mess,2
77,the movie has a lot of dumb messages,2
78,unlike the first one iron man 2 is misguided and unfocused,2
79,for the most part black panther is a solid first entry into the mcu is a dull slow burning film with a choppy narrative,2
80,best scene big robot battlethe lead up is the big battle at the end of this new progressive effort to the marvel cinematic universe,2
81,tim roth and william hurt are good but the rest of the country lives in a hyper futuristic city,2
82,the movie is really forgettable and is one of the lesser creatures in marvel's stable until the avengers of course,2
83,paul rudd michael pena are the only good actors characters in this movie are atrocious compared to first ant-man,2
84,the best thing that i can say about ant-man as i didn't grow up reading this particular comic,2
85,erick killmonger's last line felt like it came out of left field to keep you on your toes,2
86,for the rest the film offers a couple of good decent action scenes-which is what you want,2
87,a little disappointing coming after the first one which was fantastic,2
