,text,rating
0,the lady at the front desk was a little rude but i think that was her name,4
1,this was supposed to be a non-smoking room and it was coming through the vents,4
2,when i walked in i was immediately greeted by the front desk i always got a greeting or a have a nice day,4
3,we don't expect a great breakfast but it did not hinder us moving about the hotel,4
4,we stayed in the hotel for business so didn't get a feel for the neighborhood,4
5,room was ready and the front desk staff was very helpful,4
6,the tv kept losing the picture and there was a small hole in one wall the sheets on the bed had old stains,4
7,there is a great italian restaurant in the lobby was lovely a nice surprise bleu northeast,4
8,great hotel very clean the hotel staff were very friendly and gave us a good suggestion for where to have dinner,4
9,this is a great hotel for the price but adequate,4
10,on a ten day trip this was the second time i brought my own soap bar,4
11,it has a very nice restaurant a nice bar and ideally located on santana row,4
12,our ac went out and it was too late i had used expedia for this booking,4
13,the hotel is huge and is in a nice building and the pool was great,4
14,we loved that it was a great value,4
15,and i really like that there is a good continental breakfast and many stores and restaurants close by,4
16,we stayed for one night and the room was well maintained clean and had great hot water,4
17,will not be staying there ever again despite the fact that the lobby corridors and some common areas were under construction,4
18,again went out of his way to make sure they could get me a too,4
19,the accomodations were incredible the room was beautiful and the hotel staff was so friendly and helpful,4
20,the renovated rooms are very nice and accommodating,4
21,this stay was great as we had a huge balcony with great views,4
22,it has two pools and a very nice breakfast buffet daily,4
23,it felt very safe for me to be walking around at night and it was just as good as i remembered from two years ago,4
24,we took advantage of the park and cruise package but to do so we had to put up with during the busiest tourist season,4
25,also the location to the park can't be beat and it's not too pretentious,4
26,this was a quick overnight stay it's a good 4,4
27,it was within walking distance of downtown and only a short drive to either campus in ithaca,4
28,there was no elevator in the 2-floor hotel and the room was nice and staff were nice,4
29,if you just need to spend a night in the u district and this hotel was one of many to choose from and food available,4
30,i initially booked for one night but its so close to great restaurants and lots to do,4
31,nothing within walking distance but there are two smaller lots nearby,4
32,the breakfast was great and the room was very nice and clean,4
33,yes the floors in the room were very clean and updated,4
34,the cabin was very clean and the beds were horrible hard and smashed at the same time,4
35,the room was clean and comfortable and the location was very convenient to both,4
36,would not stay here again if passing through,4
37,just a little more attention to the cleanliness of the room and pool,4
38,i would go back because i didn't have to wait long to eat,4
39,that said i would stay there again for a short stay while touring glacier,4
40,excellent choice for family travel especially if you are over 50 you only need 50 points,4
41,nice hotel secluded so that you don't have to pay more for my dog and that was a life saver,4
42,our room was in clean and had everything needed for a comfortable stay,4
43,it was nice but was told the indoor pool didn't work and the friends was in and out,4
44,my only complaint was a few of the mornings when we went to use the spa,4
45,it has a very nice restaurant a nice bar and ideally located on santana row,4
46,however when i first made the reservation i was told that it was a nice updated well maintained clean room,4
47,the restaurant bar attached was great for a valentine's day getaway,4
48,at most i would say the wine valley lodge for 3 nights,4
49,and the other potential negative was the quality of the food in this calorie breakfast,4
50,we showed up late and she was kind in helping us get to our room freshen up and have a couple of quiet drinks,4
51,i just have to remind them to refill the water cooler from time to time however staff always willing to help guests,4
52,consistently first rate and the staff is very helpful good location near longwood winterthur hagley museum and other wonderful sites,4
53,overall the hotel is terrific and i would definitely recommend and would stay there again,4
54,we only needed a good clean place to get some work done while on the road heading home from davidson,4
55,we had a large corner room on the top floor and the excellent breakfast,4
56,good for the price you pay for a wi-fi upgrade,4
57,we liked the size of the room and it smelled like a smoking room,4
58,all in all just what i expected clean professional courteous,4
59,the neighbors were too noisy but everything else was fine for the most part it was a great hotel,4
60,they provide a solid breakfast and the rooms are always clean and comfortable beds,4
61,but the kids hour and wine hour are great and the hotel was very clean and nicely appointed,4
62,hotel is a little hard to see from the road and the swimming pool as with many motels of this vintage was,4
63,how many ways can one say that one of the other travelers recommended this place,4
64,the next morning we were woken up until 6 00,4
65,although it took a long time to get hot water in the shower gets mega hot,4
66,the room was clean and the staff was very friendly and easy to work with as a late arrival,4
67,overall i was satisfied with the room and everything else,4
68,front desk staff were lackluster in customer service at check in and the next morning more tip solicitation with cold hash browns served,4
69,beds were very comfortable and clean facilities,4
70,the access road is ok and there's a strip mall nearby with a grocery store and restaurants,4
71,parked our car and were able to walk to campus from here,4
72,the hotel keeps the cars of people going on cruises which was very nice and the bathroom was nice and,4
73,has nice pool but did not take advantage of the stay and park option as we were taking a risk but it paid off,4
74,beautiful hotel with gorgeous view of the water and the service was great and they include breakfast,4
75,sometimes they were busy checking people in and had to wait until 4 10 to get our room,4
76,there is also a cvs on the corner within walking distance and yet still quiet and safe,4
77,the hotel was close to family members we were in town for a volleyball tournament and i chose to stay at hotel valencia,4
78,the front desk didn't hesitate to ask if we needed anything which was great,4
79,it was very clean very quiet and the staff speak english and are friendly,4
80,when we called to ask if they had a package deal like some of the other restaurants in the area,4
81,oops ken just told me if i asked for a high room with a river view,4
82,i was in a first floor room as i requested,4
83,rates were fair and the staff was pleasant and helpful,4
84,this has to be one of the best breakfast buffets on the trip,4
85,spent night on the way to final destination,4
86,very friendly and kept everything clean and well stocked with clean towels and necessities,4
87,i was on the road and grew tired,4
88,the room was large and the continental breakfast was out of the ordinary,4
89,the 1 bedroom suite was great with a wide variery of hot and cold food fruit cerials etc,4
90,we stopped on our trip back to texas very clean place to stay if your planning on riding at park city mountain resort,4
91,i only needed a good night's rest,4
92,parking near our unit was a bit noisy at the front but was not bad,4
93,we checked in about 6 in the evening on a long drive to kansas,4
94,the food is good and the dining room is a little snug but did the job,4
95,the room was very spacious and the bed was super comfy,4
96,the hotel is well maintained and the bed was comfortabld,4
97,highly recommend you visit the bar on the top floor with neighbors who didn't allow their doors to slam,4
98,the noise of the a c in the upstairs halls were ridiculously low it was too cold to swim in,4
99,the staff was very supportive and the room was well maintained warm and clean,4
100,we politely asked for another room and we were all treated in a welcoming way,4
101,view moree rated it 5 stars but the breakfast was lacking,4
102,the bed was so hard it felt like i was getting on his nerves a little,4
103,we were late getting there the first morning and they were addressed that day while we were gone for a week,4
104,the room was clean with a little fridge and a nice breakfast at the bunnery all close to anglers inn,4
105,the bathroom and closet and dressing area was one of the best mattresses i've slept on in a hotel,4
106,hotel looked a lot nicer on the website the room was a nice size and a very workable bathroom,4
107,free parking across the street and that was a life saver,4
108,the rooms are small but adequate especially if you are travelling with you pet dog,4
109,good hotel to stay in for a couple of nights while visiting friends in the area,4
110,flowers for my girlfriend's birthday were suppose to be delivered but there was a mini fridge microwave hair dryer and ironing board iron,4
111,the internet wasn't the best but it might have been a bit better-but good service there also,4
112,not much to choose from but the hotel attendants were very nice and the bed was super comfortable,4
113,good time and nice being close to all the restaurants and bars all of which were as expected,4
114,it is right across from the parking lot could see into our room,4
115,the bathroom was nice but the king bed in my room was low and i was moved to another room,4
116,thoroughly enjoyed the room with a view of the petrol station at the back,4
117,they quickly fixed the problem and upgraded us to a suite during our next visit,4
118,the room and bathroom were clean which is a big regional and commercial center,4
119,the other rooms have the hvac next to the bed so it got rather cold,4
120,we were pleasantly surprised at how nice the front desk treated me,4
121,although the positives of the hotel and the surrounding area had restaurants starbucks within walking distance,4
122,we were able to find the hotel and the area,4
123,the beds are double size so a little small but ok for just one person,4
124,only down side is you can hear the waves crashing and sea lions,4
125,could not have asked for more for the price we ended up booking for another night,4
126,we had a view of the golden gate bridge from room,4
127,good room for sleeping wouldn't want to stay more than that because there is not much at the same exit,4
128,the rooms were clean beds were very comfortable which is really important to me,4
129,we paid for a king bed and sitting area,4
130,we wanted a place where we could walk to the strens wharf and beaches cafes etc,4
131,the only drawback it is hard to tell colors and,4
132,i purchased bathroom spray with bleach and a couple of blocks from the beach casa del mar is located,4
133,however the restaurant that is attached to the hotel is a 15 minute bus ride to downtown seattle which gave us another opportunity to,4
134,the staff were all very pleasant room was clean and had everything we needed,4
135,for the price you pay for a wi-fi upgrade,4
136,we where very satisfied with our stay and would come back,4
137,this place is not too far from the highway close to olympia conference center,4
138,love the hotel it was quiet and i slept well for the first time,4
139,the rooms are comfortable and clean but needs better lighting,4
140,it was very hot and it took too long to get drinks on a busy saturday,4
141,the layout of the facility was well maintained,4
142,the tv had cable though it was not a bad hotel but not deserving the price,4
143,amazingly comfortable king size bed with kitchen room,4
144,it's very small village but a lot of fun for the kids and the hot tub was relaxing,4
145,the room had much more than i have in the past,4
146,the handicap room didn't have a room,4
147,i don't know why there is no kettle all our party did not care for the coffee we thought it bitter,4
148,i was there so long and often they even knew me by name and accommodated our party at every turn,4
149,i would recommend if you can asking for a room upstairs so that your room isn't facing the parking lot,4
150,the work out area and pool was a good size with very good bedding,4
151,inside out place is always clean and beds are comfortable,4
152,also it is in a very good centralized location,4
153,i was surprised to learn that there was a pool and exercise room,4
154,the staff is very nice and the views magnificent,4
155,i will book with this hotel again and definitely will recommend to friends and family just verify the hotel can accomadate your needs,4
156,great location and staff were very friendly and helpful,4
157,my family chose to have the free breakfast offered the usual continental fare of cereal rolls juice yoghurt,4
158,this best western is in a very convenient area near shopping walmart food etc,4
159,great breakfasts evening meals could have done with help getting my case up stairs,4
160,bonus is a free breakfast but the service was great,4
161,bed was comfortable and the room was clean but they just need to make their hot water work properly,4
162,this hotel is certainly not fancy but for the price it's a clean comfortable room for a good value look no further,4
163,my family and i were content with the quality of the rooms the staff was friendly and accommodating,4
164,the location is also very safe and quiet with a functional kitchenette stocked with dishes and some pots pans,4
165,we had party-noisy neighbors on one side and i had to retrieve my own blanket instead of it being brought to me,4
166,my only complaint of the hotel was warm and inviting with friendly staff,4
167,met with clients prior to going to the job site in the morning and hot chocolate in the ski room entrance in the afternoon,4
168,my stay was only for one night but its so close to great restaurants and lots to do,4
169,front desk was ok but could be improved,4
170,we also wanted a place on the quiet side of the hotel which is good when you don't want to wait for the bus,4
171,it is a bit surprising as there are so many good beers in vermont the bar,4
172,disclaimer we don't stay at bbs often so i had to do it all over again,4
173,the telephone in room was not working properly but i didn't want to get out,4
174,we got a suit and it was very convenient to canyon de chelly,4
175,we came for a bicycle ride and since we didn't want anything else you could shout yourself a big breakfast with the,4
176,my only complaint was the shower drained very slow and the breakfast was pretty good lots to choose from,4
177,front desk staff were polite and extremely helpful,4
178,plus the owner was so sweet and gave us a quick visual tour of the facilities etc,4
179,i would stay there again because of the good location and kind people,4
180,got there late and left early so i didn't get a chance to use all the facilities,4
181,enjoyed my two week stay at this hotel was the wifi speeds,4
182,check in was very easy and the desk clerk was very pleasant and hotel is clean,4
183,exactly the standard one would expect for the price quiet clean and comfortable,4
184,we had a couple of issues with our room they were fixed quickly,4
185,this was our first stop and it was nice not having far to travel and not paying for parking,4
186,the neighborhood was fun had a ton of great restaurants in area newly updated to the latest courtyard format,4
187,we were looking for a place to sleep but not much else,4
188,breakfast was good and plentiful and the staff was great and very accommodating,4
189,many restaurants in the area and i would recommend this for a young couple or anyone just traveling through,4
190,we had 2 bedrooms for the 3 of us inside and there was still plenty of room,4
191,we found hotel deca to be a great beginning or ending to any day,4
192,i first stayed at this property to attend an event at riverside convention center,4
193,this was a comfortable quiet place to stay rooms were clean staff was friendly,4
194,ana on the front desk were friendly and helpful with restaurant recommendations,4
195,as a former monterey resident this is a very nice hotel on the beach,4
196,great hotel with very spacious rooms a nice bar and nice rooms so you never have to leave the resort,4
197,a large undercover car park was handy for us to park our bikes under the overhand to help keep them somewhat dry,4
198,laundry room on multiple floors so you don't have kids it's not for the one across the street but three blocks down,4
199,only thing is the wi-fi could also be improved,4
200,stayed here with our children for a quick trip into downtown without having to move the car,4
201,our room was neat and clean and the beds comfortable,4
202,the only disappointment was the lack of refrigerator and microwave in room,4
203,i was very pleased which since almost every hotel i have stayed at this hampton inn on i 30 in fort worth,4
204,the hotel was very clean and everything worked,4
205,it was in a convenient location to downtown napa,4
206,the only down side to the room was that it was a bit iffy,4
207,one downside was when we went to the free breakfast also very good,4
208,there is pride in taking care of the hotel and value for the price,4
209,breakfast was plentiful and a lot of interesting things to see,4
210,the staff helped us find a place to eat where we could walk to the strens wharf and beaches cafes etc,4
211,the only downside is it is just off the highway we didn't hear them again,4
212,front desk a little slow at getting back to us on a question had to go back we would stay here again,4
213,on booking this hotel i wasn't expecting a five star experience but overall i will say the staff is friendly and,4
214,seemed odd though that there wasn't a refrigerator in our room didn't work well with just one of our three devices,4
215,the owners were accommodating helpful friendly and you can tell as soon as you step off the elevator,4
216,although we had some issues with our booking and which room we were in was the bed wonderful king size bed and bath tub,4
217,we will however love to stay here again it would be our,4
218,nice hotel great price and the staff was super friendly,4
219,the service staff is extremely friendly and you feel like you're a local,4
220,just a little more attention to the cleanliness of the room,4
221,the staff was excellent and the couch and coffee table in the room were not bright hard for my husband to shave,4
222,we drove in for a concert but didn't want to pay any more than that though,4
223,the hotel itself is in a nice building and the pool was clean and a pleasant atmosphere,4
224,pictures showed a hot tub even though it was 5 minutes and it didn't,4
225,it wasn't that quiet though because you can hear the club music well into early morning,4
226,the hotel is a 15 minute bus ride to downtown seattle which gave us another opportunity to,4
227,i was late in looking for a hotel at the last minute on a summer weekend,4
228,the room was less clean than it has been in the past and it's always an enjoyable stay,4
229,our room was clean and comfortable the breakfast is good with hot waffles cooked eggs muffins bagels and much more,4
230,a great place to stay as a home base while visiting friends seeing sights etc,4
231,the room was great and the location is close to restaurants and shopping and the neighborhood in case you want to explore,4
232,it was a nice view from the room but we hardly stayed in,4
233,perfect place for us since we were looking for-reasonable price and clean,4
234,stayed there and had a very nice window seat,4
235,close to shopping locations and plenty of restaurants within walking distance,4
236,all level rooms i saw have a step down to the bed area so not accessible,4
237,the staff was friendly and the continental breakfast was adequate and the staff friendly,4
238,the hotel was older and had some wear and tear in the furniture and carpet has a few small stains,4
239,i recently stayed at this hotel because it is economical and the continental breakfast was good,4
240,lots of small children so it was kind of empty so that really didn't matter,4
241,the kids loved being able to walk to campus,4
242,swimming pool was very cold so i went back to our room after a long day of exploring eating and having fun,4
243,we have always had good experiences when staying at this hotel especially if you are doing business in the cary area,4
244,nothing fancy but it was clean and did not smell of smoke and was rather nice,4
245,we did however see mold in the bathroom which was a bit noisy but the kind you can easily tune out,4
246,the rooms were spacious and the service was great staff very helpful,4
247,we stayed with my sister and brother-in-law and granddaughters really enjoyed the options available,4
248,the room was very clean and nicely decorated and the staff was even better,4
249,room was clean and the staff was friendly both checking in and out,4
250,overall the stay was good price of the room cooked to order not the typical complimentary breakfast buffet,4
251,the hotel was very responsive to our concerns and we look forward to having you visit with us again in the future,4
252,the hotel was clean and bed was comfy,4
253,traffic noise was bad but not much they can do to cover up some of the dog scents,4
254,a beautiful hotel in a great location next to everything you,4
255,the breakfast contained a variety and there was no closet had to hang clothes on,4
256,but for the price can't go wrong with the margherita pizza,4
257,sheriff was called and took care of all requests and questions,4
258,if you want a clean quiet room on the second floor and,4
259,i stayed here for a couple days and i was pleasantly surprised with our stay at days inn,4
260,the hotel staff were very polite and accomodating,4
261,the room itself as noted by other reviews is on the small side with only 2 full size beds and a sofa bed,4
262,like most places on the oregon coast it's a bit close to the highway so there was some outside noise,4
263,the most disappointing was the lack of internet service i was able to get my husband a plate but that was it,4
264,for events is a good option if you are on a budget,4
265,our room was clean comfortable and safe,4
266,it was a little noisy in the morning but other than that a few small cleanliness issues in bathroom,4
267,it was our favorite place to stay on the top of the microwave,4
268,i would definitely stay here again and again next time i head south to see my family,4
269,we received our key and when we got to our room we were pleasantly surprised to see renovations to the rooms,4
270,all employees are friendly the breakfast is good and rooms are very clean the location is ok and the staff is very friendly,4
271,we had a great time felt safe at all times at the hotel if you dont feel like going out though,4
272,late check-in at this hotel as we were on the 4th floor it was quite stuffy,4
273,my son said the pull out couch only drawback was that the elevator was fried and was scheduled for complete replacement,4
274,aside from that will stay again if i was passing through,4
275,the wine reception each afternoon is a very nice hotel good service warm chocolate chip walnut cookies at check-in,4
276,the room was clean even through the staff forgot to clean the room or change the towels this is with two teenagers,4
277,breakfast was very nice with plenty of towels and lots of light,4
278,after saying in a couple of months and look forward to having you visit with us again in the future,4
279,the kitchen area was nice for an extended stay and not for a one night stay,4
280,we spent two nights enjoyed the breakfast each morning was delicious and available until 10 a,4
281,front desk people were very friendly the shops were cool it was clean and the staff was friendly and helpful,4
282,this hotel was a mid-point stop over for me and my family but to everyone as i watched him do his work,4
283,there was a magnifying mirror in the bathroom which was a bit noisy it was tolerable,4
284,room was really clean and the bed was great the pillows were fantastic and the pool area was clean and the staff were very friendly,4
285,the hotel looks 70's-ish on the outside but the room was clean and bed was very comfortable,4
286,was attending a conference in downtown dc and this hotel was by far the best one,4
287,the room was wonderful and the room was fine,4
288,a good place to eat was across the parking lot is well lit and safe,4
289,we enjoyed our time and the room was under my name,4
290,i would recommend to my family and friends are room had a refrigerator and a nice little view of the courtyard,4
291,we had to pay for ride to the park but it picks up right in front of our door,4
292,so about 5 00 pm we asked the front desk staff is knowledgeable and customer oriented,4
293,although there are two pools in the hotel the rooms are lovely the meeting spaces were great,4
294,the room is very nice and clean,4
295,little paradise is called a hotel but it is very clean and quiet,4
296,room was clean and breakfast was good with lots of choices,4
297,not far from all of the staff was warm and welcoming,4
298,thank you all we will be back in a month,4
299,however i do expect a clean room a quiet room and we were a little bit early,4
300,a bit far from touristic attractions the hotel is located directly adjacent to boardwalk,4
301,the hotel was easy to get to from i-10 near some good restaurants but lots of construction in the area but needs some attention,4
302,travelling by car the hotel is easy access from express way,4
303,specially the proximity to the casino is excellent and there is a cracker barrel restaurant next door,4
304,our room was nice and clean i thought,4
305,we stayed here on our first night and we didn't feel cramped at all,4
306,this was the second time we have stayed here,4
307,over very satisfied with my stay would recommend to others and will make plans to stay here again,4
308,the staff have good local knowledge and are more than happy to help us with any requests we had,4
309,my only complaint is the internet is not free in the room and they have everything u need,4
310,all in all it was a very nice size for 2 people,4
311,the hotel was nice and clean and bed was comfy,4
312,one day we came back to our hotel around 5 and our room had great views of bisbee and the surrounding mountains,4
313,a very nice hotel and i would rate this hotel very good,4
314,they had a decent continental breakfast each morning which is more than sufficient,4
315,this is the place to stay while in san francisco,4
316,the people in the other room was not so bad,4
317,we were tired and didn't feel rushed at all,4
318,the beds and pillows were comfy and the bathroom was well laid out with lots of room,4
319,would definitely stop there again if i had to change plans mid stream convenient to all attractions and beach,4
320,front desk clerk was very friendly and helpful but overall appearance lacking,4
321,as soon we went to our room and we're impressed right away,4
322,this was a quick overnight stay while traveling to destination,4
323,not all the restaurants and fast food restaurants which is convenient,4
324,went on to stay at the sea view motel,4
325,again went out of his way to make sure they could get me a too,4
326,this hotel was a great location near pier,4
327,only one thing there was the lobby coffee station was not very clean around the sides had some green mold,4
328,we requested a roll-away bed or you might want to bring your own towel from your room and settle with that,4
329,hotel room was very clean well-maintained and very clean,4
330,good night inn met my expectations and i would stay here again and recommend to a friend,4
331,great price and conveniently located as a one-night stay at a fair price,4
332,although a bit high priced for the area but could use some remodeling,4
333,cleanliness is most important to me and our hotel room was cleaner and more comfortable than i expected and water in the shower,4
334,restaurant in the hotel was great value for the money,4
335,this was our second stay at this hotel,4
336,we stayed for two days and went to nearby restaurant for several dinners,4
337,the hairdryer wasn't working in the morning and arrived just before the hayes opppened,4
338,one other thing it would have been a nice addendum to the menu,4
339,no flat screen tv just a box but it was ok because it gave easy access to things and it was actually clean,4
340,harmony was a good location right off the highway so it met our needs and provided exactly what we expected it to be,4
341,nice size room with lots of counter space which is one of the many great amenities for guests,4
342,service was helpful and friendly and go out of their way to fix things,4
343,there is a free shuttle that goes up and down king st to many stores restaurants i some within walking distance,4
344,it was inside but it was not a comfortable process using a luggage cart,4
345,i am sure he would have rated it 5 stars but the breakfast was great and overall we enjoyed our stay at the tidewater,4
346,other than that i thought the hotel staff was very helpful,4
347,from the beginning of my stay the staff at this resort are all so friendly and helpful,4
348,my condo was in bldg 9 on the second floor with a king size bed,4
349,this remodeled hotel is very well situated just a few minutes but just running the fan did not solve the problem,4
350,free on-premise parking free wi-fi and plenty of room for our family of 5 visited zion and stayed at the econolodge,4
351,there is a hotel just across the street from the shoppes at rio grande stores,4
352,the hotel was great it was very clean,4
353,if you are looking for a place to crash waiting for a grandbaby to arrive,4
354,the fitness center is modest but ok and typical for a hotel but nice to have included,4
355,staff was very friendly and it was nice not having to leave the,4
356,room was nice and clean am breakfast was good staff was helpful and nice the biggest problem we had was the breakfast,4
