,text,rating
0,it does not move as fast as it should and therefore feels very wasted and like botched potential,3
1,not the best movie i ever see but it's a mostly well-done entry in the franchise,3
2,in an honest opinion not the best iron man of the trilogy so far,3
3,i still think it's an illegal weapon,3
4,i was also not to happy with liv tyler's betty ross however occurs almost abruptly,3
5,i will go ahead and say it i liked this movie but it was way to predictable,3
6,overall it's a good movie but it could have been when it comes to pepper,3
7,i felt that the plot was thinner and the movie was a little disjointed but overall fun to watch,3
8,i believe that age of ultron was without a doubt my most anticipated movie of 2015 live up to the hype,3
9,you can see that he's a bit of a let down,3
10,some great characters and some really cool scenes but it was a bit too all over the place,3
11,a heist movie with a man the size of an insect while retaining the strength of a normal size human being,3
12,the first movie was my favorite in the first gotg,3
13,great cast great action and a good cast,3
14,another success in favreau's sequel iron man 2 but less than the avengers and iron man,3
15,it may provide more action but doesn't take itself too seriously,3
16,this seems to be a frequent problem with most marvel films and michael keaton was my biggest surprise as vulture,3
17,i am happy to say that this movie is a breath of fresh air while also tripping over cliches of the big budget blockbusters,3
18,by ditching an empty plot in favor of a more personal story so i can get more invested in it,3
19,i never felt that it was the best of the solo iron man movie so this excludes avengers for now,3
20,i know this isn't a bad thing,3
21,can't wait to see the sequel it was just so pastel,3
22,approached by hope van dyne evangeline lily a,3
23,cool cgi but the plot and the villain are dull and disappointing,3
24,spider-man may not be a necessary addition in civil war but if you love marvel movies then of course you did,3
25,and it would have been interesting to see edgar wright's version wasn't the final cut for this movie,3
26,don't get me wrong there's plenty wrong with iron man 2 is still a very entertaining ride,3
27,this movie is quite entertaining but it doesn't hold well as a stand alone film,3
28,all the cast members did an amazing job as well as michael b jordan,3
29,a reboot that could have been much better and i really wish norton could have stayed for avengers,3
30,this very well could have been the beginning of the film which was seeing all these heroes together and kicking ass,3
31,however liv tyler made up for it and the film had the marvel kryptonite lol which is the crappy villians,3
32,its attempts to get you to care about the characters or get invested in the story or the characters at all,3
33,i personally wanted this movie to focus more on other aspects it was overall a good film,3
34,a fun romp but don't expect a great superhero movie,3
35,i am happy to say that this movie is not the best comic book movies i would put it in my top 10,3
