,text,rating
0,room smelt bad bathroom was run down and not as clean as our last visit,2
1,i will not stay at this hotel in the future,2
2,we told them again and they said they would take care of it,2
3,saw a key card envelope from the last guest and a slight old hotel smell,2
4,there was also a note on the front desk for that on the second day,2
5,not very nice but okay for just a one night stay but we won't return,2
6,i expected the newly updated days inn these rooms were old and decorated in a very traditional manner,2
7,the room was small and old and the bed was uncomfortable and the pillows were flat,2
8,cold oatmeal on day one meant that i had to wear socks or sandals the whole time i was there,2
9,sadly we paid top dollar for a room with a jet tub and we had to carry,2
10,no parking forced to use valet had to pay for another night but was moved to a different room,2
11,unfortunately our bed was extremely uncomfortable the hot tub didn't work then when they fix it only 2 jets worked,2
12,i've stayed several times and if you're looking for a nice getaway don't go here,2
13,the shower was so low we had to bend down to talk to the not,2
14,i was thankful that my sister arrived at the hotel the front desk staff were very rude,2
15,we think the hotel has quite a few weeklies living there and throughout the night there were many crickets grasshoppers and other insects climbing around,2
16,the general condition of the hotel was drab,2
17,the next day the hotel changed our room to one that was not even clean at all,2
18,if you just need a place to sleep it is not that bad,2
19,location is okay but the hotel itself is clean and looks nice,2
20,the room was so loud turning on and off it sounded like a lawnmower,2
21,the hotel employees for the most part were very friendly and did their best to make us comfortable,2
22,was stuck in a jam for a wedding and running late to rehearsal,2
23,place is a s t hole but if your looking for okay rates and just need a bed,2
24,i was in the room next door tv until 3 am,2
25,the hotel was clean but very run down,2
26,the staff was friendly and the room was very nice however the walls were very thin,2
27,there was food in it still and the front desk never came to fix it after i reported it,2
28,i actually found a used washcloth on the shower curtain and the floor outside the tub,2
29,for an extra couple of we could have stayed but it certainly wasn't glamorous,2
30,my 3 year old found an empty soda bottle under the bed and all around the room corners,2
31,during check out the clerk was sitting in the lobby when we arrived almost taking his pants down,2
32,took a shower walked on the floor and it did not work there either,2
33,the kids loved the arcade prob not as much as my husband and i walked upstairs to drop our bags before heading to the lake,2
34,we asked for an immediate move to another room and the mattress there was a little better,2
35,staff was friendly and the room was kind of gross,2
36,the room was nice with a couch a desk and a king size bed and was told there was not one http www,2
37,the carpet was extremely old and looked like it needed a good deep cleaning,2
38,overall next time i would definitely not recommended this hotel and would not stay here again,2
39,the rooms were not very clean and the room did have an odor,2
40,one room smelled like smoke and didn't even offer us a later check out for inconvenience,2
41,we booked two queen beds but they didn't have pens in the room i was given had no desk,2
42,my brother and i pulled up to the hotel and it was late at night so we did not make arrangements for another room,2
43,i stayed in much better rooms for the same price or the same experience for less,2
44,the carpet in the room was a huge disappointment and very deceiving on the hotels part,2
45,clerk could not find my reservation therefore i had to pay 14 each way twice to go to the front desk and she was,2
46,the door to the front desk to change rooms and they told us they were short staff and no help,2
47,this was a poor excuse for free breakfast,2
48,also the complimentary breakfast was a nice addition but it was not clean,2
49,front desk clerk was nice enough and hotel was clean just not what i've experienced historically i stay exclusively at hilton properties,2
50,it was just a place to sleep this one will do,2
51,needless to say we won't be using them again,2
52,i found out while staying in newburgh it has a very very basic breakfast and the hotel is undergoing work on renovation,2
53,the room was simple for the trip but didn't like the way the sheets looked dingy didn't appear very clean,2
54,the area in the breakfast room one of which landed in the middle of the night the smoke detector started beeping a low battery beep,2
55,the literature in the room says that this hotel has excellent people at the front lobby and neither one were nice,2
56,somewhat outdated and the staff was great and very helpful,2
57,hotel was quiet but our room was shabby and the carpet was nasty covered with dirt spots,2
58,there were 3 mini muffins that i did not have another bath towel besides the stain one,2
59,took some time to get someone to get the room down to live-able,2
60,we stayed for one night on our way back through town much cleaner,2
61,when we asked the front desk and told them about this so i didn't have a microwave in the room,2
62,the carpet and chair in the room was not working no channel,2
63,when the door to the bathroom didn't have a trashcan in the room,2
64,we survived the night but i won't stay there again,2
65,i booked a room with two double beds months in advance for an event every year on the same dates,2
66,third room the deadbolt worked the room was clean enough and the furnishings were nice,2
67,when we pulled the bed away from the wall on both sides of our window,2
68,although we had a handicap person we were forced to cancel the rest of out stay and move hotels,2
69,he did apologize and said since i booked through expedia and my room was paid for and guaranteed for late arrival,2
70,location was nice next to the freeway and several fast food places,2
71,this hotel is in a very bad condition,2
72,it was clean easy to get to and they fished cleaning the room,2
73,a decent cheap place to stay so you don't have a bed for you,2
74,i travel durango frequently and will never stay at a quality inn again,2
75,we chose this hotel because of the price but i have stayed in this hotel sometime last winter,2
76,large brown recluse spider on the shower curtain rod was very cheap,2
77,the soap and shampoos where horrible smelling and i had to make several trips to the front desk with the used to exchange for clean,2
78,in the early morning i was trying to get a fork,2
79,there were lots of dead bugs on the carpet and just a feeling that the cleaning crew was not up to par,2
80,like the ones 20 miles up the road on route 28,2
81,00 plus tax for per night for an adult child i don't think so it's about 10 to 12 blocks away,2
82,but it was close to an event we were going to destroy their property,2
83,bottomline i will not stay at this hotel and were happy to leave,2
84,i wouldn't recommend this hotel to anyone i cared about,2
85,i stayed a night coz i did not want to use the hotel towels,2
86,what we really had to do was hand us our keys,2
87,in fact while i was checking in one of the regular double bed rooms,2
88,limited supply of hot water in the shower to heat up,2
89,the door to the room we were in a handicap room that wasn't cleaned,2
90,we asked to change rooms staff was excellent and i will stay again,2
91,the size of the room was rather dismaying,2
92,after i returned home i was able to buy was from a vending machine,2
93,walls are thin and you can hear everything going on next door to you,2
94,we stayed two nights and it was cool for what we needed but high price did not justify the quality,2
95,00 plus tax for per night for an adult child i don't think i got a good nights sleep the entire stay,2
96,the deadbolt on the front door did not lock and the window blinds on the exterior wall,2
97,my sister brother-in-law and i were looking for a budget minded room in seattle,2
98,overall i will not be staying there again,2
99,let's see one magnetic key didn't work the toilet didn't flush,2
100,it was also very noisy on the front of the hotel entrance and smoking was another thing i disliked,2
101,i definitely will not be staying here again,2
102,they were painting the exterior of the building is closed off it appears,2
103,front desk workers shouldn't be sitting in the lobby when we arrived almost taking his pants down,2
104,it was just a place to get some rest is all,2
105,bathmat was folded nicely on towel rack with a very large stain on the couch and the carpets were dirty,2
106,we felt like we were in a shelf fell on me,2
107,we had to go out buy ice refrigerator in room didn't work room had bad smell sticky carpet and bathroom floor,2
108,elevator stopped working for a time and we had to pay but they reimburse us,2
109,came in late with young children so didn't want to travel far our first night in virginia,2
110,we have not had that happen before through expedia so maybe it was the language barrier regardless it felt rude and introducive,2
111,the customer service when we checked in so after trying to get it to dry by putting the heat on,2
112,next year i will probably drive a couple extra miles to go to the website after i said i had no access to the website,2
113,the first night we stayed in the 2 story building,2
114,a dog did his business in the elevator and there was a party i guess on saturday night,2
115,toilet seat was soiled and i had to wait to be greeted,2
116,i booked a room with 2 double beds,2
117,very loud and broken machinery on the ceiling in the shower and the floor was dirty,2
