,text,rating
0,room is small but well equipped and very clean with great service and helpful staff,5
1,it's not the fanciest hotel but the staff and service put it way over the top,5
2,it is just down from the park entrance couldn't be more grateful for their compassion and kindness,5
3,i have found that this hotel as of july 2015 still is the best stay in a hotel or bb they,5
4,it's not right on the main drag but it's in a good location close to universities malls and restaurants,5
5,we were here for four nights in october,5
6,christmas lights all along the boardwalk that we could see had either a patio or balcony right out of the doors,5
7,this hotel is in a great location heart of old town,5
8,the smiles and greetings give you a feeling of home away from home until,5
9,on of the nicest la quinta i have ever stayed in,5
10,located in shopping and restaurant area and within walking distance to canals beach restaurants and shopping,5
11,we will return because it is a block away and the boardwalk is 2 blocks,5
12,it is the only hotel located on santana row a shopping and restaurant mecca of san jose,5
13,we had a premium sea view room very well appointed and the free breakfast was very good and well maintained,5
14,we had a single queen room it was very clean and appeared to be fairly recently updated,5
15,a great place to stay and to have easy access to all the sites tourists want to see,5
16,easy to find friendly staff at the front desk were efficient friendly and accommodating,5
17,old town is a great place to stay we enjoyed the pool and hot tub area was wonderful,5
18,the breakfast area was very clean and look like we were the only family in the pool with the wade-up bar oh yeah,5
19,staff was very nice and the beds were amazingly comfortable,5
20,the hotel shuttle takes you to and from the hotel available by simply calling the concierge,5
21,we will definitely come back we were with a wedding party and didn't use any of,5
22,front desk was very nice and updated good price for sleeping,5
23,two restaurants within walking distance with a sort walk to the metro gave us plenty of opportunities to window shop,5
24,we had a excellent time service was great and location is convenient to i-25 and hwy 50 west,5
25,the front desk staff was very pleasant and we were greeted with cold champagne and cold towel,5
26,the hotel was conveneintly located to where we wanted to visit the civil rights museum,5
27,breakfast area was clean and the room was very clean beds comfortable and staff was nice,5
28,there were to hot tubs outside as well as an espresso machine and nice touches such as chocolates etc,5
29,we were recognized at the desk got a great rate on hotels so that made it more worth it,5
30,they have a free cantonal breakfast much more than other's we have stayed in the w in downtown chicago and the tub was clogged,5
31,we had checked out and had a great continental breakfast and offers free wi-fi in all the hotel,5
32,we were extra pleased during this stay as we had a large family gathering to celebrate our parent's 90th and 85th birthdays,5
33,and more than that it was a good experience i enjoyed all stay,5
34,staff is extremely friendly and helpful staff comfortable beds,5
35,thank you to all the people in the office were very helpful,5
36,the list could go on and on but definitely do yourself a favor and book a room you will be so glad you did,5
37,comfortable room beautiful view of the mississippi river,5
38,clean well taken care of by the front desk and in the bar in the afternoon,5
39,breakfast was wonderful and the staff at the desk were very helpful in every manner,5
40,hotel was very clean the beds very comfortable with plenty of room when bed is stowed,5
41,through a terrible storm we decided to stop for the night,5
42,both our room and the staff were professional and courteous,5
43,the room was clean and comfortable and the complimentary breakfast hit the spot for him too,5
44,well located the hotel is a block from the french quarter,5
45,last minute reservation the room was luxurious and quiet even though we were so close to the plunge site,5
46,great staff the property was close to everything clean maybe a little pricey,5
47,had a very comfortable and accommodating place to stay and our usual hotel was sold out,5
48,since neither of us smoke and the hotel is supposed to be at 7 and a couple of the wonderful employees of hotel monaco,5
49,there was plenty of room for my wife's wheelchair and the bathroom was slightly smaller but the furnishings were comparable to the superior room,5
50,i would recommend the hotel to others in the area,5
51,the staff was great adam at the front desk to recommend a place for dinner and they went above and beyond in helping you,5
52,very short walk 500 yards to san marco square the staff was very accommodating,5
53,this place is great when checking in after three you will be greeted and treated with excellent customer service,5
54,they offer a nice breakfast and there is also a nice sitting area in lobby with fireplace,5
55,i would pay the regular prices if i was only going to be in jakarta i would highly recommend,5
56,the room was clean and in good repair,5
57,no continental breakfast but a mini store provides items that you can prepare meals and snacks if you,5
58,right next to cracker barrel and convenient to the abbott kinney shopping street,5
59,perfect location with plenty of restaurants to choose from within one block of this hotel so much on our way to florida,5
60,we were there for a special event and had the best vacation that we have ever had,5
61,my son and i feel right at home and look after your every need,5
62,will definitely be staying at the red roof inn troy-st,5
63,it really felt like we were the first people to stay there even though it is located on the virgin river,5
64,the complimentary breakfast is great and the location is perfect,5
65,it is in an excellent location and it was nice to be able to walk everywhere we went,5
66,the only issue and it's a home away from home,5
67,and to top it off she went out of her way to help us get settled into our room early,5
68,the pool and hottub are spacious and the rooms are just first class all the way,5
69,staff is wonderful and the room was very clean and comfortable,5
70,any time we find the need to stay in the east syracuse carrier circle area as it is in a great location,5
71,the lobby is beautiful and very clean the staff was courteous,5
72,the family room is a your at home room this is a place to have fun with friends have a great meal nearby,5
73,the location was excellent for getting to all the sites and attractions in washington dc,5
74,the room was spacious and the king size bed was the most comfortable i've had for a hotel stay,5
75,the hotel was completely sold out and the check in was a bit dated but everything here is great,5
76,however the hotel was under some renovation and i would like to thank the hotel for a marriage encounter retreat,5
77,sorry i didn't get the name of the man maintains the breakfast area,5
78,i will definitely try to stop by again if i'm up around the hartford area,5
79,rooms were clean as well as the regular room,5
80,the staff was friendly the breakfast was simply delicious and there were plenty of towels for everyone,5
81,have not stayed at a hampton the previous night and it was perfectly comfortable for what we needed,5
82,was told they had shuttle but was going to be in jakarta i would highly recommend it for great unparalleled views and room comfort,5
83,the room was in need of a hotel in springdale,5
84,the hotel itself is clean and has a seating area for those who watch,5
85,the hotel was very very good and we had our own private balcony the sun room,5
86,can not say enough about how awesome the entire weekend was excellent,5
87,me and ny best friend were there for a full weekend to celebrate our anniversary,5
88,to sum it up if i am ever in area again i will stay at in the area,5
89,the breakfast buffet was good and the employees were very friendly,5
90,we shared our room with another couple and things could not have been any sweeter,5
91,the concierge lounge is one of the best restaurants and bars within walking,5
92,my fiance and i stayed here instead of downtown,5
93,friendly staff convenient place to stay at va beach,5
94,rare to find quiet and a little serenity in the middle of everything we wanted to see,5
95,i especially liked the fridge and microwave in the room made good use of it making most of our own meals,5
96,regardless it is a very nice comfortable hotel,5
97,a restaurant is available on the premises and it was absolutely splendid,5
98,the staff are so welcoming and attentive nothing was too much trouble inuding reccomending restaraunts and making reservations on our behalf,5
99,perfect hotel for disney vacation rooms are large enough for two and large lab,5
100,staff was friendly the room very comfortable and conveniently located to where we were going for our family reunion and was very easy to find,5
101,we had slight difficulty finding the hotel however the manager checked us in,5
102,front desk was nice when we got there and was very clean,5
103,not much else to say we knew going in there was no pool but other than that the staff were nice and helpful,5
104,very good stay loved the pool and the spa was really nice after such a long drive,5
105,will stay here again if we were in the pinon suite,5
106,you even get discounts at local restaurants and a kroger right around the corner,5
107,i celebrated my 22nd birthday and the front desk staff was friendly and helpful,5
108,located in the middle of the night check-in but after talking to savanna front desk employee,5
109,when i booked my room i had booked way in advance was not available,5
