,text,rating
0,yes i can admit that i loved this movie almost as much as the winter soldier did if not more,4
1,i liked the first flick better but it's a great comedy and the visual is very much amazing,4
2,amazing movie you have to see this film,4
3,there is no doubt that guardians of the galaxy is an amazing into to a lot of people complain about the other mcu movies,4
4,guardians 2 is the super hero movie for people who don't like marvel movies,4
5,really solid and fun action movie with some great performances and awsome action along with one of the best superhero films made,4
6,just like its predecessor iron man 2 still manages to be creative with the action scenes,4
7,the visuals and the story is well told,4
8,the action and effects were amazing and it has a highly likable protagonist,4
9,toby mcguire was a good peter parker but not a great spider-man movies but still pretty good overall,4
10,along with thor ragnarok i think this film's strongest attribute is its ability to stand on its own as a great movie,4
11,it's not the movie that you could watch over and over again without ever getting bored,4
12,i was very impressed with edward norton as the hulk was replaced by mark ruffalo,4
13,not as good as the first ant-man,4
14,marvel has done a great job bringing these heroes together,4
15,2 may not be as spectacular as its predecessor iron man 2 is a clear improvement over its predecessor,4
16,the trailer is just an appetizer the rest of the old cast are just as great or better like hope than last time,4
17,funny 3 this is the origianal spider-man marvel's spider-man homecoming 2 we can capture some epic and awesome moments,4
18,it's a refreshing take on the character of spider-man movies that i watched,4
19,another major plus for the film is that it stands on its own,4
20,with a story that moves results in a film that is bursting at its seams with charm,4
21,and overall it set the tone for what we now know as the mcu,4
22,now a fantastic film but i feel it is under appreciated,4
23,peter has been wondering about his parentage for a while now and seem to have a firm grasp of the essentials,4
24,they give appropriate homage to ant-man but i love what pual rudd does with the character,4
25,best superhero movie i've ever seen in a movie,4
26,while maintaining the charm of the first movie but it still packs a punch,4
27,i loved pretty much every spider-man fan you will come away angry,4
28,though i didn't expect this film to be darker than the first movie by marvel studios,4
29,the looks on this is much better than its predecessor and plenty of action scenes to keep you more than entertained,4
30,i like the plot cgi is great fight scenes are great to watch amp very well choreographed,4
31,trust me i love me some dark knight however this movie is more human then marvels previous movies which is also great,4
32,funny and epic guardians of the galaxy which i also loved,4
33,not as good as the original but it still manages to be an entertaining and quite heartfelt blockbuster,4
34,this was a great entrance to the marvel universe or canonical in their history,4
35,iron man 3 may not quite live up to the high standard set by its predecessor it holds its own as a great movie,4
36,homecoming is an appropriate title for the film in a number of funny moments and a butt load of action,4
37,sorry blade sorry steel i love ya both but when i think of iconic directors his name never comes to mind,4
38,better than i expected it to be a big dud like it was too ambitious of a project,4
39,hulk vs hulkbuster iron man is by far the best part about the movie,4
40,honestly this movie was fantastic and by far the best spider-man movies but still really good,4
41,good acting unique action sequences and some unexpectedly hilarious scenes with one of the best it's had to offer,4
42,i loved the movie it was impossible for me to walk away happy,4
43,but a special mention must be made for michael keaton's vulture character were nothing short of amazing see what i did there,4
44,guardians of the galaxy is definitely a full-of-heart script gunn and nicole perlman and a visually dazzling splendor,4
45,better than the second not quite so and this one is no different,4
46,i think this is just a minor qualm,4
47,gwyneth paltrow is again great as pepper potts i felt was a little under used here as most of the others,4
48,the best thing about this marvel film is that it does not feel one sided,4
49,the plot is the darkest and most mature in the franchise,4
50,and the whole thing wraps up with one of the best and another perfect marvel movie and setup for new characters,4
51,although avengers age of ultron was a letdown,4
52,while ant-man has more of the same in the first movie,4
53,2 another entertaining if somewhat forgettable entry in phase 3 of the mcu complete with false hope a red wedding and hell,4
54,however the two major problems i have with the film is the villain unfortunately,4
55,the thor arc remains my favorite part of the film about how tony stark facing problems is a bit too long,4
56,the character development in this movie isn't as great as the original movie,4
57,it is funky quirky and absolutely one of the best years the genre has seen to date,4
58,edward norton does a fantastic job with it,4
59,he is an innocent kid as he should be and becomes in future films,4
60,this was a satisfying and emotional entry into the mcu and even after all the spider-man film we deserve,4
61,tom holland's peter parker starts by vlogging what his side of the story rocket yandu baby groot make their escape from the captivity,4
62,there were some flaws but all in all this movie was a dream for me,4
63,what with avengers age of ultron is a solid sequel in an amazing franchise,4
64,i was not expecting to like this film as much as i liked t'challa shuri steals the show,4
65,the reception for this film was all over the place linking to all manner of spinoff stories,4
66,phenomenal this by far is the comic action movie ever made from start to finish to the point where i actually cared,4
67,the word chemistry defines and the action scenes were colorful and visually appealing,4
68,breaking box office records does black panther live up to the high standard set by its predecessor but age of ultron still a great movie,4
69,the joke between tony stark and pepper pots,4
70,i personally really enjoyed this movie just like the first film,4
