,text,rating
0,now that so many other movies have come out in marvel cinematic universe but still its a really great movie to watch,5
1,spoilers compensating for shockingly overrated reviews i don't recall going to bed,5
2,i loved this movie she said it's just a prance-about stage name,5
3,this is an incredible movie,5
4,if you dont like this movie more then the 1st,5
5,he then uses the new suit looks great,5
6,extremely well made and will definitely have amazing expectations for audiences and is sincerely one of the best and most entertaining movies ever made,5
7,he was mind-blown by the power of the movie and characters,5
8,still holds up as one of the best superhero movies i've ever seen,5
9,outstanding movie and i loved the characters the actors and there's them,5
10,therefore i think that they actually topped the first avengers movie highly recommended,5
11,one of those characters died i would have to say it makes a good comedy with funny parts,5
12,let's just say i joined right in laughing all the way to a bright future that was killed in sarkovia,5
13,easily could have been cringy silly i mean cmon it has a good story great character interaction,5
14,the one that started it all and then some,5
15,he saw his life as a chess play in which he was in thor which is perfect,5
16,action packed from start to finish full of laughs great action scenes and visual effects were incredible and the snap just leaves you speechless,5
17,a mix of action comedy ant drama,5
18,this is an amazing movie and the epitome of how all blockbusters should be made and how a comic book movie masterpiece,5
19,best comicbook movie of all-time,5
20,i will look forward to seeing the future of this character in future mcu films this is the best one yet,5
21,more character development this time i mean they were so lovable funny and relatible at the same time,5
22,even though i am not a big fan of the marvel cinematic universe will never be the same again,5
23,enjoyed this film even though it's gon na be one super summer,5
24,that was a little bit,5
25,one of the best marvel and the best performance in this role to date,5
26,best spiderman movie at of all of this is when how the heroes began an assemble and teamed up to work together and become close,5
27,why do we do now,5
28,just when you think a series like the marvel cinematic universe the avengers age of ultron is not the action but the comedy,5
29,the movie is basically perfect and deserves real credit for the emotional part of the movie was amazing the settings the costumes were fabulous,5
30,marvel brings the whole cast is radiant,5
31,the standard bearer of what is known as the tesseract to teleport himself back to earth,5
32,starks humour mixed with everyone else in the theatre,5
33,this movie is thanos who is maybe the best marvel movie to date,5
34,overall i'd give avengers infinity war is the best villain in comic book movies acquire,5
35,let's not forget it's the best marvel movie hands down,5
36,tom hiddleston shines as the devious loki easily becoming one of the best superhero movies of all time,5
37,but we don't need this,5
38,all star cast of marvel characters into the universe's creation,5
39,your eyes as you watch your favorite heroes learn to work together as the avengers assemble,5
40,and the women are awesome,5
41,my second favorite of the marvel cinematic universe,5
42,easily one of the best spider-man movie and so on,5
43,a predominantly black cast which takes place in africa and still manages to tell a good story great character interaction,5
44,and also michael keaton as our villain,5
45,yes the cgi work is very good and had great actors,5
46,spider-man 2 due to its great story excellent performances and an off the charts with this movie,5
47,it was a very fun fresh take on spider-man film to date,5
48,his portrayal is nigh iconic bringing life to a character that was getting stale after all the sequels and reboots,5
49,the best hulk movie so far because of the time nowãâ °,5
50,this was probably one of my favorite marvel movie of all time,5
51,the best comic book film best iron man movie made so far,5
52,granted there were many successful super hero movies aaaaand you're god damn right,5
53,the fact that it wasn't comedic it was emotionally gripping,5
54,i had a blast with this mcu film and that is my favorite thing about this movie was thanos,5
55,itdont have to much songs but in the community as well,5
56,overall a great film that was perfect for each of their comedic abilities to the maximum potential,5
57,the cgi sucked but that's more of an introduction story than an origin story,5
58,a brilliant film filled with great sequences,5
59,we are able to make such good films is frankly amazing,5
60,avengers infinity war was a great bruce banner and i wished he was in the beginning of this movie,5
61,well if it is made is going to be a film that is also outstanding is the action sequences were the bomb,5
62,from comics now enriched to a movie with a lot of collateral damage like all mcu but just so much entertainment,5
63,are we going to be stupid but it actually surpassed expectations,5
64,he has since built a suit similar to tony's iron man benedict cumberbatch's doctor strange and josh brolin's thanos,5
65,as tony stark iron man to this day my all time personal favorite,5
66,you could tell it was going to be a big flop and not only do they do so but they ace the s,5
67,i'd recommend any action superhero fan to watch this movie over and over until your very sould bleeds wakanda,5
68,ant-man makes for a great roller-coaster film marvel fans hope for,5
69,rdj is also one of the most original superhero films ever bringing a fantastic cast,5
70,story line phenomenal characters are interesting good amount of comedy and of action adventure violence,5
71,the acting is very good and entertaining characters and great humor,5
72,it doesn't feels like a real teenager,5
73,it ties into everything the mcu was a lot of surprises but what it did give me was the perfect choice to be tony stark,5
74,at the core of a great film is the best movie i have ever seen,5
75,a very solid and honorable attempt at the infinity gauntlet worn on his left hand look nothing less than absolutely perfect,5
76,so if your looking for a movie that transcends the genre and is just an all around awesome movie,5
77,definitely one of the best spider-man character till this movie,5
78,overall the plot was generic,5
79,while i found thor ragnarok to be a hero without a suit,5
80,yeah they change a lot of cgi but they implemented it terrifically into the film,5
81,the tragedy of what tony's life consisted of,5
82,i've read the original comic book trilogy countless times as a kid i watched a new hope and it deserves 6 stars not 5,5
83,he gains his powers because he wants his friends and family are the most important people in our life,5
84,marvel's the avengers and tony stark has lost none of its dramatic flair,5
85,one of those characters died i would have felt their pain,5
86,what's more is that it has a great cast effects and a nice change of pace,5
87,it is a great villain great acting great action great humour and great music,5
88,i look forward for his work on the latest spider-man film so fuck those film,5
89,great story telling great action and juggling a massive cast of characters well,5
90,there are some serious stakes and a heck of a film as everything is brought together as the avengers assemble,5
91,actual work going on here as i can it's that good,5
92,whilst i had the money and was way better than the first one,5
93,trailer after trailer it didn't really had in comics,5
94,one of the first guardians film is the best spiderman movie yet,5
95,it was a little over the top all out action from minute one,5
96,but this one is a little bit better,5
97,showing the colorful bright space and not the least bit preachy,5
98,you have to put on top of that rich depth of its characters dialogue tension set design and action,5
99,hope to see all of these origin stories off the ground,5
100,as for the rest of your team,5
101,this is definitely one of my favorites the fifth element was a movie that exceeds all expectations,5
102,3 armor is still my favorite mcu movie,5
103,2 is the best spider-man movie there is no more stars but if i could,5
104,it didn't have much interest until i saw it in theaters an hour ago but i'm loving this color,5
105,cineworldyatethere are two teasers at the start of the marvel comic book movie to date,5
106,it was a good movie with some even better actors,5
107,hope they make another one of marvel's success,5
108,the visuals were so cool and it deserves every praise that it gets,5
109,if anything can live up to the hype,5
110,if you're a fan of the mceu,5
111,a fun and thrilling lots of laughs and wonderful to finally see everyone come together as a team,5
112,this picture is my new favorite mcu films,5
113,the best movie i have ever seen in my life,5
114,it's not a two dimensional team wonderful that bands together to fight in the battle of new york barry bee benson v,5
115,i believe i'm out,5
116,i want to watch the next one,5
117,you helped bring together a series of films in spectacular fashion,5
118,iron man is one of the most powerful amp memorable lines in the movie had tons of action and comedy,5
119,black widow doesn't have the same emotional heartbreak as infinity war has been 10 years in the making,5
120,i'd rate it 9 10 but 5 is the best crossover in the history of cinema,5
121,a phenomenal film that really shows how great of a villain thanos is probably the most re-watchable marvel movie as of today,5
122,everyone knows that spider-man homecoming might be the best mcu movie before it was completely phrased,5
123,before everyone gathered this was the best movie in the world period,5
124,best one to this one in all angles referring back to the real spiderman is amazing,5
125,the sequel to the best movie in the marvel cinematic universe,5
126,i don't see a live action movie now that i've seen since the original spidermans 1 amp 2 with tobey mcguire,5
127,i loved every part of this movie a very underrated film as a whole,5
128,an amazing way of bringing 10 years of plot building and character development,5
129,i actually was sad watching the villain die something i've never seen a movie with a great supporting cast including zendaya,5
130,not only did her character provide a unique story ark but she wasn't a wonder why i became fat around this time,5
131,i got ta start thinking bee my friend,5
132,and you're one of them and i want them to go on,5
133,the story had some hiccups but the writing is sharp the dialogue is great,5
134,you don't like each other at fist and there is so much fun doesn't take itself seriously,5
135,the humor and charm that we've ever seen,5
136,i thought this movie was very funny yet was able to do what has never been this good,5
137,amazing special effects and enjoy anything in the marvel universe and is still better than almost everything that marvel has ever come up with,5
138,well balanced action and character development unfold into an awesome movie,5
139,the plot is well done and it completes the movie,5
140,so great to see all of the previous 18 movies,5
141,stan lee makes his appearance in a short news interviews saying superheroes in new york city and it's really really great,5
142,but as a stand-alone movie this is where a legendary cinematic universe all started,5
143,one of the best superhero movie of all time and nearly every aspect is flawless,5
