,text,rating
0,i also suggest you get a bluetooth if you don't want to stick it on the screen,5
1,this phone so far so i don't know why anyone says that it doesn't support the 4s but it does,5
2,dropped my iphone 5s a couple of times and it still looks new,5
3,the base is over sized and i have not yet got a crack or scratch on my phone,5
4,it is for charging only and that's all i use this phone for media i,5
5,that's okay it was inexpensive and i wanted something to work with my phone also my laptop,5
6,i got this case and my phone still looks brand new,5
7,for a better word i would say it's more of an inconvenience but not a deal breaker,5
8,i got the one for the galaxy s4 and i got the lg optimus g2,5
9,even using the smaller capacity this battery is 170 percent of the capacity of an ipad 2's 11 560mah battery and 1,5
10,i had the otterbox before this case and loved it the fit was perfect and my phone is protected,5
11,it's not so much a problem for me though since i won't be switching batteries,5
12,all the openings ring silence switch camera flash area and bottom of the phone exposed the unique grip reduces the chance of dropping the phone,5
13,size is fine although i wish the light was a little lower in brightness this would be a great feature,5
14,and it will also pop right off for future use in a phone that takes a micro or standard sim card if required,5
15,may not line up exactly but as long as they are charged when i get up love this,5
16,also i don't know if it would protect the phone from a serious drop,5
17,the first song i listened to was the dresden dolls and i could make out the other callers voices without needing them to repeat themselves,5
18,it protects and looks just like an otter box but not as expensive,5
19,i did not try the vent mount so i can not comment on bluetooth connectivity in relation to that,5
20,the wire part is sturdy and made of a non-slippery plastic and it's not too bulky and the colors are pretty,5
21,i've purchased many screen protectors in the past and my mother inlaw had no problem putting it on the phone,5
22,i got this before i bought my iphones and all i did was slide in the sim card from my nokia e71,5
23,when i got the case it was a bonus that it ended up being a great choice,5
24,the cable itself seems to be one of the best screen protectors i've ever seen,5
25,i own both an iphone 3 g and it would have taken 2 days,5
26,the best part is that it charges my phone and any other items that use usb,5
27,last but not least it has an indicator light to let you know it's charging,5
28,it's easy to setup as long as there is sunshine you will have power,5
29,the battery is covered in a rubberized material it's easy to handle it and no card was ruined by the cutter,5
30,these are the best product for the least amount of money for a product that quite simply isn't worth a dime,5
31,this one is my favorite and i did not even realize it was on the phone the phone was dropped and wholeheartedly recommend this case,5
32,i discover that i was able to save several dollars,5
33,although the screen is quite large it causes no problem in my pocket and i'm confident i won't break my phone,5
34,i am very impressed with the quality of this item it is well worth it,5
35,the holseter for the 9780 is not the same as the product and was not enhanced or anything,5
36,no matter though i just have to go in and out of my pocket,5
37,i have trieds beam but i don't really like the way otter cases look so this is a nice improvement,5
38,i was using a body glove prior to getting this case 179 to fix the shattered screen,5
39,to me its one of the best cases for the protection of your screen,5
40,i like that the case adds a little protection and makes the phone much easier to handle and more comfortable to hold,5
41,i get people that have to use it all the time and it never seems to get bent out of shape,5
42,the product is great although it does not come with a wall-wart charger to a table or desk,5
43,i have a usb cord that has a micro-usb charging connector,5
44,i use linux at home so it doesn't matter if the device doesn't work and it's worthless categories,5
45,and my optometrist will be thrilled that i'm now using as my primary music listening ipod,5
46,i'm happy with it 80 % of the time and unfortunately this means i sometimes can not hear the ringer,5
47,if you want a case that protects from normal wear and tear and even protection from accidental drop,5
48,the headphone port accepts all standard mini-phono jacks so you do not need a separate screen protector on the phone,5
49,the look and feel is very good and it does not seem to be listed on amazon,5
50,the battery can take awhile to recharge so be sure to charge it and then to charge your phone from your laptop,5
51,the shipping was long but it was worth it my daughter loves it,5
52,if you need to protect your phone for any accident,5
53,the size is small enough to put in a pocket like a pen,5
54,it's convenient and i can charge it with my phone charger and phone wire and it didn't work,5
55,i'm impressed at the clarity of the sound was very good when both speaking and listening,5
56,the caller i d announce works well but can be a little cumbersome and uncomfortable with long use,5
57,this ipad stand is my first so truth be told i don't have a good place to clip it to,5
58,my single complaint as with the headphones the sound quality was not going to great i was in for a suprise,5
59,then suddenly this one was available again so i ordered another one and it's still just as wonderful,5
60,with these 2 spare batteries i no longer have to leave it plugged on all night,5
61,i wasn't expecting much but it turned out to be defective which it wasn't,5
62,upon receiving this product the charger was at 33 % so i knew i needed a waterproof to keep it in,5
63,pairing with bluetooth was simple i turned the speaker on with a switch on the bottom and a little awkward to use,5
64,my favorite bluetooth stereo headset used to be thelg tone hbs-700 wireless bluetooth stereo headset also purchased at amazon to listen to internet radio,5
65,the stand was not even mentioned and i was pleasantly surprised that this case isn't more popular,5
66,the phone can be charged flat vertically or horizontally and the ports are accessible on my samsung vibrant aka galaxy s,5
67,nothing much more to say except that it needs to be mounted on a smooth clean surface,5
68,we each have the sprint samsung galaxy s2 epic 4 g touch every day,5
69,this case for the s4 was pretty much the same as the otterbox except the ottorbox is 31,5
70,no muss no fuss just plug it in and it just works all day charging and charging,5
71,plus it is very nice to have allthough the on screen keyboard is decent with good spell check options,5
72,very happy with the product and i will be ordering again from you in the near future,5
73,it doesn't cover the back as well as a severe weight penalty,5
74,its very slim and got its on style it also has a good feel in your hand and against your head,5
75,1a port so you are able to charge a device at 0,5
76,its sturdy and i know my phone will be ok,5
77,the gesture typing as they are calling it takes a bit to receive and 2 minutes of your time,5
78,the keyboard is surprisingly good for a product like this it either works or it doesn't,5
79,i did not use the screen protector that came with it i guess they are ok i don't use them,5
80,the fact is that they make some of the best screen protectors i have ever used,5
81,just got it in the mail i immediately charged it,5
82,ideally i would like to have it a little smaller to make it easier to put your phone into it in the horizontal mode,5
83,i'd order another one if they made it in red but hey have other colors as well,5
84,i've had this installed in my car a couple of weeks now but it looks like it will long last,5
85,why spend a ton of extra money when you can get the anker battery for half the price,5
86,i like the power banks that are usually dubbed lipsticks but this one is much easier to use it on the phone,5
87,i've been using this headset in my business for several months now and use it quite often in my road warrior kit,5
88,it has good protection for the camera flash and speaker openings align perfectly with the plone,5
89,music since this is a wireless headset you are able to listen to music in the background while on a call,5
90,however i did receive the charger and it didn't shut off when charged,5
91,recently i dropped and cracked my iphone 4 and i already have almost 10 for my iphone 5,5
92,with my old charger i had to keep the phone plugged in and the receiver hooked onto my backpack,5
93,also doesn't lose the look of the actual color of the case is a deep chocolate colored leather which is also very soft,5
94,2 the phone can be customized in almost every way you can imagine and the case doesn't even get damage,5
95,the iq was easy to install the phone in the portrait mode,5
96,plus i don't like charging my phone at night always forgetting so i bought this and never messed around with glass screen protectors,5
97,it is a little bulky but it is working well is comfortable,5
98,the phone itself along with the case can be a bit challenging to get that off the case,5
99,they worked with me to make sure a replacement battery was sent to me as free sample but i don't make many calls,5
100,tip you could put it on your key chain and in your pocket or suitcase to save the day,5
101,it's no otterbox but for a simple case to house their phone and still show it off,5
102,0a to any device that charges through a usb port in about a half-hour,5
103,as for the other complaints i'm not sure if that is the cases fault or screen protectors,5
104,i had my samsung galaxy s4 at a reasonable price and this is the case she likes the best,5
105,the only concern i have with the device is that it's small and doesn't look ridiculous on your hip,5
106,we've had this product for a month now and the light is still going strong off the original batteries,5
107,love this case because it does exactly what it states it does,5
108,your ears will warm up a little which is a plus in the dark upholstered interiors of my cars,5
109,i've used several different smartphone cases over the years and this one appears much smaller and more light weight,5
110,i recently purchased my first macbook pro and have been using it non-stop for 7 months,5
111,i'm wondering how long this screen protector is going to be my new brand to go to,5
112,i would recommend this phone to anyone who wants to protect their phone while in their pocket,5
113,for reference that is about the same as those expensive ones and i had no problems at all with it,5
114,the protective carrying case and charge cable is what sets this apart from the myriad of other battery packs i have used,5
115,the item was in good shape i will definitely purchase more in the future for gifts,5
116,i keep my phone in a cup holder or dash hole or something,5
117,i am glad that i won't have to sit on the floor if i can't find anything wrong with it,5
